,xB,t,Q2,phi,deg/rad,obs,value,units,stat+syst_u,col,lepton,E_lepton,hadron,E_hadron
643,0.254263,-0.238505,2.8624,3.45938,deg,ALU,-0.0252911,none,0.125949,CLAS,e-,10.6,p,0.93827208816
644,0.247323,-0.233075,2.7921,4.07663,deg,ALU,-0.102826,none,0.157785,CLAS,e-,10.6,p,0.93827208816
645,0.251303,-0.214653,2.77011,4.71899,deg,ALU,-0.428299,none,0.0970869,CLAS,e-,10.6,p,0.93827208816
646,0.267904,-0.214464,2.78667,5.13566,deg,ALU,-0.24965,none,0.120461,CLAS,e-,10.6,p,0.93827208816
647,0.271115,-0.20765,2.77766,5.42224,deg,ALU,-0.429358,none,0.0970654,CLAS,e-,10.6,p,0.93827208816
648,0.271359,-0.210423,2.76762,5.6271,deg,ALU,-0.25328,none,0.0887071,CLAS,e-,10.6,p,0.93827208816
649,0.268908,-0.210193,2.79367,5.81987,deg,ALU,-0.154128,none,0.0718127,CLAS,e-,10.6,p,0.93827208816
650,0.268514,-0.214666,2.77567,6.0025,deg,ALU,-0.168025,none,0.0631117,CLAS,e-,10.6,p,0.93827208816
651,0.267567,-0.213681,2.78433,6.1896,deg,ALU,-0.124973,none,0.0570749,CLAS,e-,10.6,p,0.93827208816
652,0.384578,-0.313099,2.81292,0.0956667,deg,ALU,-0.0361733,none,0.121591,CLAS,e-,10.6,p,0.93827208816
653,0.380267,-0.317424,2.80543,0.284402,deg,ALU,0.261019,none,0.122591,CLAS,e-,10.6,p,0.93827208816
654,0.379079,-0.311141,2.86749,0.510837,deg,ALU,0.397282,none,0.100769,CLAS,e-,10.6,p,0.93827208816
655,0.373879,-0.309638,2.79208,0.766109,deg,ALU,0.386272,none,0.111955,CLAS,e-,10.6,p,0.93827208816
656,0.383034,-0.31851,2.82525,1.13999,deg,ALU,0.218277,none,0.131252,CLAS,e-,10.6,p,0.93827208816
657,0.391167,-0.321806,2.82644,1.68976,deg,ALU,0.224581,none,0.13411,CLAS,e-,10.6,p,0.93827208816
658,0.404629,-0.323214,2.91324,4.17818,deg,ALU,-0.302817,none,0.20342,CLAS,e-,10.6,p,0.93827208816
659,0.395749,-0.322635,2.78727,4.83159,deg,ALU,0.10111,none,0.239307,CLAS,e-,10.6,p,0.93827208816
660,0.385286,-0.31466,2.81472,5.43318,deg,ALU,0.0860263,none,0.188882,CLAS,e-,10.6,p,0.93827208816
661,0.379828,-0.303285,2.82763,5.77963,deg,ALU,-0.308334,none,0.129112,CLAS,e-,10.6,p,0.93827208816
662,0.382089,-0.315185,2.80588,6.00165,deg,ALU,-0.250907,none,0.152225,CLAS,e-,10.6,p,0.93827208816
663,0.383625,-0.310153,2.84254,6.19299,deg,ALU,-0.0129932,none,0.138408,CLAS,e-,10.6,p,0.93827208816
664,0.19356,-0.314778,2.68765,0.0946275,deg,ALU,0.0583874,none,0.0319459,CLAS,e-,10.6,p,0.93827208816
665,0.190759,-0.313135,2.72495,0.286969,deg,ALU,0.0440803,none,0.0308769,CLAS,e-,10.6,p,0.93827208816
666,0.185028,-0.32404,2.74313,0.474272,deg,ALU,0.13747,none,0.025447,CLAS,e-,10.6,p,0.93827208816
667,0.177281,-0.324122,2.71867,0.645376,deg,ALU,0.141181,none,0.0362184,CLAS,e-,10.6,p,0.93827208816
668,0.171236,-0.317711,2.66649,0.82197,deg,ALU,0.169704,none,0.0823462,CLAS,e-,10.6,p,0.93827208816
669,0.191846,-0.302586,2.6413,1.33484,deg,ALU,0.147465,none,0.128223,CLAS,e-,10.6,p,0.93827208816
670,0.189596,-0.316342,2.69327,1.69661,deg,ALU,0.144965,none,0.107699,CLAS,e-,10.6,p,0.93827208816
671,0.188174,-0.318831,2.66339,1.95332,deg,ALU,0.161405,none,0.100167,CLAS,e-,10.6,p,0.93827208816
672,0.189362,-0.325707,2.68598,2.2083,deg,ALU,0.261222,none,0.0875254,CLAS,e-,10.6,p,0.93827208816
673,0.185896,-0.314915,2.67872,2.41742,deg,ALU,0.0637989,none,0.0964827,CLAS,e-,10.6,p,0.93827208816
674,0.18697,-0.319701,2.68086,2.61183,deg,ALU,-0.0629752,none,0.103206,CLAS,e-,10.6,p,0.93827208816
675,0.18727,-0.316743,2.69032,2.79327,deg,ALU,0.0628149,none,0.106906,CLAS,e-,10.6,p,0.93827208816
676,0.184819,-0.321343,2.66565,2.97194,deg,ALU,0.00280114,none,0.128606,CLAS,e-,10.6,p,0.93827208816
677,0.18759,-0.322204,2.69726,3.20305,deg,ALU,-0.026756,none,0.108291,CLAS,e-,10.6,p,0.93827208816
678,0.185323,-0.323898,2.6232,3.49513,deg,ALU,-0.109882,none,0.111147,CLAS,e-,10.6,p,0.93827208816
679,0.190168,-0.320315,2.66935,3.84888,deg,ALU,-0.212612,none,0.123232,CLAS,e-,10.6,p,0.93827208816
680,0.185957,-0.341584,2.66704,4.36569,deg,ALU,-0.0928852,none,0.12902,CLAS,e-,10.6,p,0.93827208816
681,0.187828,-0.350462,2.64997,4.78406,deg,ALU,-0.356052,none,0.10666,CLAS,e-,10.6,p,0.93827208816
682,0.173277,-0.312595,2.64142,5.37128,deg,ALU,-0.227424,none,0.104431,CLAS,e-,10.6,p,0.93827208816
683,0.175369,-0.324595,2.70404,5.57793,deg,ALU,-0.19299,none,0.0414201,CLAS,e-,10.6,p,0.93827208816
684,0.182026,-0.324144,2.74198,5.74937,deg,ALU,-0.124836,none,0.0284176,CLAS,e-,10.6,p,0.93827208816
685,0.189277,-0.319004,2.73156,5.93241,deg,ALU,-0.0489565,none,0.0291163,CLAS,e-,10.6,p,0.93827208816
686,0.192673,-0.315664,2.68861,6.14915,deg,ALU,0.032278,none,0.02894,CLAS,e-,10.6,p,0.93827208816
687,0.244281,-0.362211,2.94445,0.0920231,deg,ALU,0.115349,none,0.046546,CLAS,e-,10.6,p,0.93827208816
688,0.251725,-0.369976,2.92406,0.281369,deg,ALU,0.0736026,none,0.0484537,CLAS,e-,10.6,p,0.93827208816
689,0.264831,-0.362876,2.8522,0.465029,deg,ALU,0.30672,none,0.0582883,CLAS,e-,10.6,p,0.93827208816
690,0.271478,-0.354912,2.81151,0.655771,deg,ALU,0.226392,none,0.0781896,CLAS,e-,10.6,p,0.93827208816
691,0.272271,-0.35918,2.78847,0.845137,deg,ALU,0.250551,none,0.0876332,CLAS,e-,10.6,p,0.93827208816
692,0.268107,-0.349245,2.78608,1.07511,deg,ALU,0.406645,none,0.0893332,CLAS,e-,10.6,p,0.93827208816
693,0.253743,-0.345152,2.8402,1.2906,deg,ALU,0.340779,none,0.0880359,CLAS,e-,10.6,p,0.93827208816
694,0.25459,-0.350174,2.80535,1.46594,deg,ALU,0.245541,none,0.107027,CLAS,e-,10.6,p,0.93827208816
695,0.251235,-0.357343,2.81611,1.66292,deg,ALU,0.236361,none,0.0910811,CLAS,e-,10.6,p,0.93827208816
696,0.245512,-0.347843,2.84305,1.85466,deg,ALU,0.370924,none,0.106474,CLAS,e-,10.6,p,0.93827208816
697,0.248873,-0.353305,2.80524,2.06369,deg,ALU,0.337187,none,0.113928,CLAS,e-,10.6,p,0.93827208816
698,0.254672,-0.371145,2.82452,2.29476,deg,ALU,0.109135,none,0.12275,CLAS,e-,10.6,p,0.93827208816
699,0.244183,-0.353401,2.8402,2.48392,deg,ALU,0.269338,none,0.103005,CLAS,e-,10.6,p,0.93827208816
700,0.245962,-0.370314,2.82839,2.70074,deg,ALU,0.253529,none,0.102543,CLAS,e-,10.6,p,0.93827208816
701,0.246012,-0.366176,2.83655,2.95627,deg,ALU,0.0682678,none,0.105619,CLAS,e-,10.6,p,0.93827208816
702,0.252005,-0.380546,2.84559,3.20956,deg,ALU,0.20417,none,0.109167,CLAS,e-,10.6,p,0.93827208816
703,0.254393,-0.385413,2.79202,3.46215,deg,ALU,0.126958,none,0.111001,CLAS,e-,10.6,p,0.93827208816
704,0.251657,-0.370584,2.82904,3.73393,deg,ALU,-0.0576792,none,0.120167,CLAS,e-,10.6,p,0.93827208816
705,0.255805,-0.361451,2.82452,4.08145,deg,ALU,-0.29913,none,0.125427,CLAS,e-,10.6,p,0.93827208816
706,0.258988,-0.374907,2.87758,4.53245,deg,ALU,-0.414196,none,0.117978,CLAS,e-,10.6,p,0.93827208816
707,0.254216,-0.370232,2.86784,4.98032,deg,ALU,-0.349038,none,0.126049,CLAS,e-,10.6,p,0.93827208816
708,0.259414,-0.373394,2.82067,5.27035,deg,ALU,-0.159716,none,0.121645,CLAS,e-,10.6,p,0.93827208816
709,0.268882,-0.36791,2.89501,5.63035,deg,ALU,-0.125003,none,0.128193,CLAS,e-,10.6,p,0.93827208816
710,0.251829,-0.361283,2.93935,5.88938,deg,ALU,-0.21333,none,0.0868961,CLAS,e-,10.6,p,0.93827208816
711,0.248336,-0.365864,2.93081,6.13446,deg,ALU,-0.0581009,none,0.0367589,CLAS,e-,10.6,p,0.93827208816
712,0.373342,-0.460286,2.85933,0.086753,deg,ALU,0.196656,none,0.123095,CLAS,e-,10.6,p,0.93827208816
713,0.382685,-0.482441,2.82686,0.285335,deg,ALU,0.103918,none,0.131921,CLAS,e-,10.6,p,0.93827208816
714,0.375674,-0.459994,2.80303,0.507376,deg,ALU,0.174353,none,0.123937,CLAS,e-,10.6,p,0.93827208816
715,0.380764,-0.452738,2.86824,0.712145,deg,ALU,0.021188,none,0.149757,CLAS,e-,10.6,p,0.93827208816
716,0.37565,-0.46626,2.84124,0.992169,deg,ALU,0.107314,none,0.17237,CLAS,e-,10.6,p,0.93827208816
717,0.384365,-0.486404,2.80557,1.49646,deg,ALU,0.347264,none,0.155313,CLAS,e-,10.6,p,0.93827208816
718,0.400532,-0.511006,2.91059,2.09241,deg,ALU,-0.0191113,none,0.160996,CLAS,e-,10.6,p,0.93827208816
719,0.393929,-0.515398,2.95765,2.68686,deg,ALU,0.604206,none,0.109218,CLAS,e-,10.6,p,0.93827208816
720,0.388439,-0.495315,2.78716,4.02121,deg,ALU,0.01462,none,0.18444,CLAS,e-,10.6,p,0.93827208816
721,0.398171,-0.510627,2.80251,4.71026,deg,ALU,-0.608561,none,0.308517,CLAS,e-,10.6,p,0.93827208816
722,0.386121,-0.471921,2.81155,5.32968,deg,ALU,-0.507178,none,0.252349,CLAS,e-,10.6,p,0.93827208816
723,0.386873,-0.475683,2.85991,5.77096,deg,ALU,-0.208043,none,0.129282,CLAS,e-,10.6,p,0.93827208816
724,0.38491,-0.471882,2.82105,6.00828,deg,ALU,-0.0911272,none,0.114589,CLAS,e-,10.6,p,0.93827208816
725,0.385662,-0.492988,2.81114,6.19189,deg,ALU,0.0323606,none,0.108437,CLAS,e-,10.6,p,0.93827208816
726,0.202653,-0.492541,2.5434,0.144072,deg,ALU,0.0251759,none,0.0781657,CLAS,e-,10.6,p,0.93827208816
727,0.1968,-0.56083,2.61956,0.360355,deg,ALU,0.0784711,none,0.0501879,CLAS,e-,10.6,p,0.93827208816
728,0.185303,-0.600173,2.71861,0.541379,deg,ALU,0.133648,none,0.030549,CLAS,e-,10.6,p,0.93827208816
729,0.176928,-0.564599,2.71554,0.696581,deg,ALU,0.107609,none,0.055089,CLAS,e-,10.6,p,0.93827208816
730,0.180621,-0.603379,2.67001,0.986054,deg,ALU,0.412484,none,0.167447,CLAS,e-,10.6,p,0.93827208816
731,0.190032,-0.57725,2.74153,1.81117,deg,ALU,0.0957481,none,0.147789,CLAS,e-,10.6,p,0.93827208816
732,0.189437,-0.591481,2.72765,2.26443,deg,ALU,0.0806587,none,0.106255,CLAS,e-,10.6,p,0.93827208816
733,0.189272,-0.575588,2.67656,2.58262,deg,ALU,0.117655,none,0.122767,CLAS,e-,10.6,p,0.93827208816
734,0.189005,-0.579274,2.67633,2.82121,deg,ALU,-0.00831978,none,0.119372,CLAS,e-,10.6,p,0.93827208816
735,0.187442,-0.586829,2.68586,3.09607,deg,ALU,-0.0198615,none,0.131796,CLAS,e-,10.6,p,0.93827208816
736,0.1905,-0.566777,2.66942,3.54444,deg,ALU,-0.0432112,none,0.137019,CLAS,e-,10.6,p,0.93827208816
737,0.184111,-0.583323,2.68932,4.29474,deg,ALU,-0.238416,none,0.109733,CLAS,e-,10.6,p,0.93827208816
738,0.186329,-0.596926,2.68656,4.66152,deg,ALU,-0.145521,none,0.100432,CLAS,e-,10.6,p,0.93827208816
739,0.190192,-0.604086,2.66756,4.90312,deg,ALU,-0.249366,none,0.110324,CLAS,e-,10.6,p,0.93827208816
740,0.182126,-0.571964,2.65429,5.38362,deg,ALU,-0.0736565,none,0.10894,CLAS,e-,10.6,p,0.93827208816
741,0.179499,-0.572843,2.72148,5.64258,deg,ALU,-0.155127,none,0.0404981,CLAS,e-,10.6,p,0.93827208816
742,0.190381,-0.591326,2.70482,5.79823,deg,ALU,-0.156104,none,0.0319755,CLAS,e-,10.6,p,0.93827208816
743,0.199591,-0.537209,2.59472,5.98196,deg,ALU,-0.155465,none,0.0555794,CLAS,e-,10.6,p,0.93827208816
744,0.203113,-0.49531,2.52705,6.17793,deg,ALU,-0.333651,none,0.0983737,CLAS,e-,10.6,p,0.93827208816
745,0.240173,-0.619397,2.81153,0.0937657,deg,ALU,0.0792092,none,0.0393574,CLAS,e-,10.6,p,0.93827208816
746,0.235104,-0.625413,2.8929,0.282175,deg,ALU,0.0764758,none,0.0458828,CLAS,e-,10.6,p,0.93827208816
747,0.230903,-0.622663,2.99682,0.455119,deg,ALU,0.14198,none,0.0613089,CLAS,e-,10.6,p,0.93827208816
748,0.264926,-0.611622,2.87347,0.80315,deg,ALU,0.17364,none,0.139989,CLAS,e-,10.6,p,0.93827208816
749,0.261212,-0.625073,2.82407,1.39582,deg,ALU,0.350738,none,0.13982,CLAS,e-,10.6,p,0.93827208816
750,0.262393,-0.597333,2.79973,1.78409,deg,ALU,0.255801,none,0.133757,CLAS,e-,10.6,p,0.93827208816
751,0.259189,-0.628247,2.80149,2.05741,deg,ALU,-0.0571804,none,0.148746,CLAS,e-,10.6,p,0.93827208816
752,0.26475,-0.641607,2.81388,2.3668,deg,ALU,0.324094,none,0.121484,CLAS,e-,10.6,p,0.93827208816
753,0.264682,-0.609886,2.79021,2.60138,deg,ALU,0.0155559,none,0.140999,CLAS,e-,10.6,p,0.93827208816
754,0.269733,-0.648664,2.80933,2.79942,deg,ALU,-0.0129524,none,0.151569,CLAS,e-,10.6,p,0.93827208816
755,0.255403,-0.667762,2.77363,3.01037,deg,ALU,0.136396,none,0.125207,CLAS,e-,10.6,p,0.93827208816
756,0.262756,-0.611344,2.7629,3.26866,deg,ALU,-0.165102,none,0.113672,CLAS,e-,10.6,p,0.93827208816
757,0.264672,-0.635275,2.76131,3.51398,deg,ALU,0.163303,none,0.135034,CLAS,e-,10.6,p,0.93827208816
758,0.257378,-0.639704,2.80536,3.79796,deg,ALU,0.215648,none,0.134367,CLAS,e-,10.6,p,0.93827208816
759,0.260282,-0.632082,2.7916,4.22496,deg,ALU,-0.305416,none,0.139958,CLAS,e-,10.6,p,0.93827208816
760,0.249182,-0.642802,2.86196,4.67697,deg,ALU,-0.275136,none,0.136149,CLAS,e-,10.6,p,0.93827208816
761,0.24828,-0.652312,2.83444,4.99321,deg,ALU,-0.458816,none,0.114695,CLAS,e-,10.6,p,0.93827208816
762,0.248634,-0.638457,2.80047,5.24964,deg,ALU,-0.340309,none,0.104904,CLAS,e-,10.6,p,0.93827208816
763,0.25714,-0.660044,2.75549,5.43302,deg,ALU,-0.21507,none,0.102344,CLAS,e-,10.6,p,0.93827208816
764,0.242502,-0.653695,2.94699,5.67195,deg,ALU,-0.35309,none,0.123278,CLAS,e-,10.6,p,0.93827208816
765,0.225221,-0.65152,2.97211,5.88491,deg,ALU,-0.0796444,none,0.0571273,CLAS,e-,10.6,p,0.93827208816
766,0.236214,-0.620906,2.83714,6.12495,deg,ALU,-0.0603141,none,0.0307155,CLAS,e-,10.6,p,0.93827208816
767,0.381658,-0.735245,2.80337,0.0887072,deg,ALU,0.177031,none,0.114857,CLAS,e-,10.6,p,0.93827208816
768,0.384279,-0.727344,2.91466,0.369572,deg,ALU,0.105824,none,0.138207,CLAS,e-,10.6,p,0.93827208816
769,0.386225,-0.730371,2.87823,0.842264,deg,ALU,0.504912,none,0.225255,CLAS,e-,10.6,p,0.93827208816
770,0.401559,-0.746805,2.81224,1.5318,deg,ALU,-0.176651,none,0.272971,CLAS,e-,10.6,p,0.93827208816
771,0.388486,-0.76089,2.82126,2.01951,deg,ALU,-0.181869,none,0.179937,CLAS,e-,10.6,p,0.93827208816
772,0.375555,-0.764838,2.80848,2.54828,deg,ALU,-0.00967043,none,0.19181,CLAS,e-,10.6,p,0.93827208816
773,0.372653,-0.743894,2.90744,3.21377,deg,ALU,-0.43267,none,0.22445,CLAS,e-,10.6,p,0.93827208816
774,0.366234,-0.741594,2.75701,3.78857,deg,ALU,-0.221404,none,0.231701,CLAS,e-,10.6,p,0.93827208816
775,0.391516,-0.746224,2.77741,4.44574,deg,ALU,-0.0850938,none,0.200173,CLAS,e-,10.6,p,0.93827208816
776,0.385929,-0.780089,2.8109,5.13248,deg,ALU,-0.221054,none,0.235251,CLAS,e-,10.6,p,0.93827208816
777,0.392085,-0.716768,2.85491,5.79623,deg,ALU,-0.0936543,none,0.176012,CLAS,e-,10.6,p,0.93827208816
778,0.378622,-0.724855,2.85935,6.16243,deg,ALU,-0.0694834,none,0.123396,CLAS,e-,10.6,p,0.93827208816
779,0.183195,-1.66981,2.6742,0.189062,deg,ALU,0.0692929,none,0.0891558,CLAS,e-,10.6,p,0.93827208816
780,0.188704,-1.11419,2.67392,0.423035,deg,ALU,0.0545483,none,0.0580326,CLAS,e-,10.6,p,0.93827208816
781,0.184629,-1.01254,2.76638,0.57292,deg,ALU,0.204003,none,0.085067,CLAS,e-,10.6,p,0.93827208816
782,0.183988,-1.15017,2.61927,1.11462,deg,ALU,0.201962,none,0.17688,CLAS,e-,10.6,p,0.93827208816
783,0.190573,-1.45101,2.7317,2.87867,deg,ALU,-0.0302977,none,0.217843,CLAS,e-,10.6,p,0.93827208816
784,0.187734,-0.976462,2.67325,4.79917,deg,ALU,-0.0656326,none,0.141314,CLAS,e-,10.6,p,0.93827208816
785,0.186312,-1.15285,2.75926,5.54188,deg,ALU,-0.146145,none,0.141808,CLAS,e-,10.6,p,0.93827208816
786,0.186268,-1.06344,2.71044,5.82034,deg,ALU,0.0301089,none,0.0542717,CLAS,e-,10.6,p,0.93827208816
787,0.188331,-1.52602,2.63671,5.97298,deg,ALU,0.168602,none,0.0808834,CLAS,e-,10.6,p,0.93827208816
788,0.184326,-1.8222,2.68636,6.1773,deg,ALU,-0.0847305,none,0.115573,CLAS,e-,10.6,p,0.93827208816
789,0.273907,-1.38495,2.7769,0.0926961,deg,ALU,-0.145514,none,0.0974333,CLAS,e-,10.6,p,0.93827208816
790,0.249717,-1.25355,2.81489,0.284348,deg,ALU,0.0833711,none,0.0560915,CLAS,e-,10.6,p,0.93827208816
791,0.229752,-1.12569,2.98037,0.448828,deg,ALU,0.169593,none,0.0997444,CLAS,e-,10.6,p,0.93827208816
792,0.258293,-1.31382,2.79206,0.802391,deg,ALU,0.272393,none,0.11562,CLAS,e-,10.6,p,0.93827208816
793,0.259385,-1.51496,2.76979,1.26488,deg,ALU,0.118556,none,0.151613,CLAS,e-,10.6,p,0.93827208816
794,0.259231,-1.33112,2.79701,1.90065,deg,ALU,0.0431,none,0.298643,CLAS,e-,10.6,p,0.93827208816
795,0.272645,-1.3499,2.84216,2.46675,deg,ALU,0.231928,none,0.137675,CLAS,e-,10.6,p,0.93827208816
796,0.274856,-1.30452,2.81186,2.85716,deg,ALU,-0.0295583,none,0.14673,CLAS,e-,10.6,p,0.93827208816
797,0.265515,-1.25191,2.80967,3.23532,deg,ALU,0.0267461,none,0.159911,CLAS,e-,10.6,p,0.93827208816
798,0.268441,-1.33347,2.78849,3.74575,deg,ALU,0.0870715,none,0.182805,CLAS,e-,10.6,p,0.93827208816
799,0.271383,-1.63038,2.72034,4.40522,deg,ALU,0.0185462,none,0.176053,CLAS,e-,10.6,p,0.93827208816
800,0.255774,-1.32821,2.90407,4.88939,deg,ALU,0.0961363,none,0.165154,CLAS,e-,10.6,p,0.93827208816
801,0.26102,-1.189,2.77978,5.30361,deg,ALU,-0.228615,none,0.142159,CLAS,e-,10.6,p,0.93827208816
802,0.264189,-1.404,2.79853,5.62508,deg,ALU,-0.104514,none,0.124091,CLAS,e-,10.6,p,0.93827208816
803,0.236066,-1.17522,2.90526,5.89616,deg,ALU,-0.125472,none,0.0715106,CLAS,e-,10.6,p,0.93827208816
804,0.264777,-1.3142,2.79955,6.0871,deg,ALU,-0.0531918,none,0.0446285,CLAS,e-,10.6,p,0.93827208816
805,0.38636,-1.59136,2.87581,0.241489,deg,ALU,-0.100172,none,0.16518,CLAS,e-,10.6,p,0.93827208816
806,0.385435,-1.34145,2.90514,2.14162,deg,ALU,0.171526,none,0.255922,CLAS,e-,10.6,p,0.93827208816
807,0.37566,-1.3552,2.86465,4.12494,deg,ALU,0.0126767,none,0.304294,CLAS,e-,10.6,p,0.93827208816
808,0.394314,-1.37344,2.8826,5.41746,deg,ALU,-0.325731,none,0.279474,CLAS,e-,10.6,p,0.93827208816
809,0.378146,-1.47188,2.81043,5.91723,deg,ALU,-0.208727,none,0.150423,CLAS,e-,10.6,p,0.93827208816
810,0.245952,-0.218784,3.59454,0.0921145,deg,ALU,0.0511268,none,0.0567556,CLAS,e-,10.6,p,0.93827208816
811,0.250572,-0.220492,3.59232,0.278015,deg,ALU,0.1181,none,0.0665383,CLAS,e-,10.6,p,0.93827208816
812,0.257913,-0.22286,3.55439,0.463847,deg,ALU,-0.0987349,none,0.0837053,CLAS,e-,10.6,p,0.93827208816
813,0.276278,-0.230707,3.61191,0.649924,deg,ALU,-0.0192093,none,0.119121,CLAS,e-,10.6,p,0.93827208816
814,0.288552,-0.235562,3.65321,0.843554,deg,ALU,0.364558,none,0.0968653,CLAS,e-,10.6,p,0.93827208816
815,0.2811,-0.236788,3.60922,1.03583,deg,ALU,-0.0724256,none,0.125285,CLAS,e-,10.6,p,0.93827208816
816,0.28086,-0.244955,3.73132,1.22691,deg,ALU,0.383826,none,0.0988174,CLAS,e-,10.6,p,0.93827208816
817,0.272365,-0.235979,3.72354,1.41398,deg,ALU,0.0906635,none,0.124786,CLAS,e-,10.6,p,0.93827208816
818,0.261615,-0.232633,3.61621,1.64826,deg,ALU,0.363537,none,0.0934185,CLAS,e-,10.6,p,0.93827208816
819,0.256283,-0.239369,3.65412,2.07215,deg,ALU,0.353897,none,0.0823257,CLAS,e-,10.6,p,0.93827208816
820,0.265014,-0.242554,3.70692,2.70243,deg,ALU,-0.0976375,none,0.108626,CLAS,e-,10.6,p,0.93827208816
821,0.272912,-0.250534,3.79085,3.27769,deg,ALU,0.0210035,none,0.127069,CLAS,e-,10.6,p,0.93827208816
822,0.283992,-0.253241,3.80553,3.9092,deg,ALU,-0.0340068,none,0.136369,CLAS,e-,10.6,p,0.93827208816
823,0.274831,-0.246456,3.73343,4.60671,deg,ALU,-0.193045,none,0.164653,CLAS,e-,10.6,p,0.93827208816
824,0.294325,-0.243591,3.6626,5.26475,deg,ALU,-0.361004,none,0.132202,CLAS,e-,10.6,p,0.93827208816
825,0.269155,-0.224856,3.53478,5.63857,deg,ALU,-0.186677,none,0.128481,CLAS,e-,10.6,p,0.93827208816
826,0.256319,-0.225093,3.59233,5.81813,deg,ALU,-0.158087,none,0.101202,CLAS,e-,10.6,p,0.93827208816
827,0.251923,-0.219306,3.58338,6.0053,deg,ALU,-0.10079,none,0.0645162,CLAS,e-,10.6,p,0.93827208816
828,0.247949,-0.218566,3.60944,6.19081,deg,ALU,0.00285165,none,0.0571805,CLAS,e-,10.6,p,0.93827208816
829,0.403687,-0.339799,4.03984,0.0981302,deg,ALU,0.0470818,none,0.100447,CLAS,e-,10.6,p,0.93827208816
830,0.408594,-0.351181,4.12049,0.284306,deg,ALU,0.251311,none,0.0932028,CLAS,e-,10.6,p,0.93827208816
831,0.409415,-0.351376,3.9869,0.471897,deg,ALU,0.322697,none,0.0941658,CLAS,e-,10.6,p,0.93827208816
832,0.396169,-0.335099,3.97994,0.656792,deg,ALU,0.321751,none,0.125553,CLAS,e-,10.6,p,0.93827208816
833,0.396451,-0.335051,4.13633,0.849009,deg,ALU,0.250937,none,0.139276,CLAS,e-,10.6,p,0.93827208816
834,0.413267,-0.352689,4.11735,1.05609,deg,ALU,0.341578,none,0.113736,CLAS,e-,10.6,p,0.93827208816
835,0.414491,-0.354331,4.05327,1.35142,deg,ALU,0.239653,none,0.106293,CLAS,e-,10.6,p,0.93827208816
836,0.410003,-0.343084,4.03989,1.66214,deg,ALU,-0.161205,none,0.186346,CLAS,e-,10.6,p,0.93827208816
837,0.413031,-0.356158,4.11293,2.07836,deg,ALU,0.141065,none,0.126012,CLAS,e-,10.6,p,0.93827208816
838,0.416409,-0.361159,4.08885,2.61172,deg,ALU,0.101678,none,0.148114,CLAS,e-,10.6,p,0.93827208816
839,0.391981,-0.341754,4.13981,3.33815,deg,ALU,0.111447,none,0.136142,CLAS,e-,10.6,p,0.93827208816
840,0.429622,-0.374345,4.18476,4.01788,deg,ALU,-0.371198,none,0.208519,CLAS,e-,10.6,p,0.93827208816
841,0.4391,-0.38912,4.1293,4.62448,deg,ALU,0.0557152,none,0.125606,CLAS,e-,10.6,p,0.93827208816
842,0.431212,-0.378231,4.16894,4.98412,deg,ALU,-0.32379,none,0.135149,CLAS,e-,10.6,p,0.93827208816
843,0.415412,-0.353863,4.06827,5.32218,deg,ALU,-0.0766788,none,0.134883,CLAS,e-,10.6,p,0.93827208816
844,0.420983,-0.357535,4.06593,5.59995,deg,ALU,-0.0782862,none,0.144032,CLAS,e-,10.6,p,0.93827208816
845,0.401046,-0.33616,3.99981,5.81591,deg,ALU,-0.167092,none,0.130196,CLAS,e-,10.6,p,0.93827208816
846,0.39286,-0.334421,3.99239,6.00053,deg,ALU,-0.204259,none,0.125983,CLAS,e-,10.6,p,0.93827208816
847,0.393529,-0.334588,4.02114,6.18526,deg,ALU,-0.0364136,none,0.0893972,CLAS,e-,10.6,p,0.93827208816
848,0.257263,-0.367132,3.83353,0.095493,deg,ALU,0.00693138,none,0.0325433,CLAS,e-,10.6,p,0.93827208816
849,0.252209,-0.364953,3.76305,0.2809,deg,ALU,0.087272,none,0.0340124,CLAS,e-,10.6,p,0.93827208816
850,0.24679,-0.362193,3.66942,0.461172,deg,ALU,0.170162,none,0.0393496,CLAS,e-,10.6,p,0.93827208816
851,0.252162,-0.369196,3.58717,0.646582,deg,ALU,0.26366,none,0.0727745,CLAS,e-,10.6,p,0.93827208816
852,0.287791,-0.377406,3.67632,0.837572,deg,ALU,0.28674,none,0.107549,CLAS,e-,10.6,p,0.93827208816
853,0.28776,-0.372521,3.82094,1.12471,deg,ALU,0.47386,none,0.073866,CLAS,e-,10.6,p,0.93827208816
854,0.283625,-0.376041,3.81039,1.35395,deg,ALU,0.45042,none,0.0970223,CLAS,e-,10.6,p,0.93827208816
855,0.273514,-0.3676,3.71794,1.53943,deg,ALU,0.345713,none,0.0893954,CLAS,e-,10.6,p,0.93827208816
856,0.270596,-0.377145,3.79996,1.72598,deg,ALU,0.29542,none,0.0923348,CLAS,e-,10.6,p,0.93827208816
857,0.263612,-0.372177,3.72272,1.94035,deg,ALU,0.275971,none,0.0965019,CLAS,e-,10.6,p,0.93827208816
858,0.269651,-0.375504,3.74234,2.22987,deg,ALU,0.372968,none,0.086854,CLAS,e-,10.6,p,0.93827208816
859,0.269671,-0.394797,3.70642,2.51381,deg,ALU,0.337962,none,0.0892684,CLAS,e-,10.6,p,0.93827208816
