,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
1478,0.335,-0.26,2.23,277.85,deg,deltad4SigLU,-0.0074,nb/GeV4,0.0109,0.0037,CLAS,e-,5.75,p,0.93827208816
1479,0.335,-0.26,2.23,292.87,deg,deltad4SigLU,-0.009,nb/GeV4,0.0147,0.0034,CLAS,e-,5.75,p,0.93827208816
1480,0.335,-0.26,2.23,307.87,deg,deltad4SigLU,-0.0319,nb/GeV4,0.0157,0.0098,CLAS,e-,5.75,p,0.93827208816
1481,0.335,-0.26,2.23,322.83,deg,deltad4SigLU,-0.0203,nb/GeV4,0.0125,0.003,CLAS,e-,5.75,p,0.93827208816
1482,0.335,-0.26,2.23,337.74,deg,deltad4SigLU,-0.0009,nb/GeV4,0.0136,0.0028,CLAS,e-,5.75,p,0.93827208816
1483,0.335,-0.26,2.23,352.59,deg,deltad4SigLU,-0.0006,nb/GeV4,0.0155,0.0088,CLAS,e-,5.75,p,0.93827208816
1484,0.335,-0.34,2.23,7.35,deg,deltad4SigLU,0.0037,nb/GeV4,0.0145,0.0043,CLAS,e-,5.75,p,0.93827208816
1485,0.335,-0.34,2.23,22.13,deg,deltad4SigLU,0.0399,nb/GeV4,0.014,0.0061,CLAS,e-,5.75,p,0.93827208816
1486,0.335,-0.34,2.23,37.04,deg,deltad4SigLU,0.0135,nb/GeV4,0.0093,0.0036,CLAS,e-,5.75,p,0.93827208816
1487,0.335,-0.34,2.23,52.02,deg,deltad4SigLU,0.0223,nb/GeV4,0.008,0.0024,CLAS,e-,5.75,p,0.93827208816
1488,0.335,-0.34,2.23,67.04,deg,deltad4SigLU,0.0146,nb/GeV4,0.0076,0.0037,CLAS,e-,5.75,p,0.93827208816
1489,0.335,-0.34,2.23,82.08,deg,deltad4SigLU,0.0339,nb/GeV4,0.0088,0.0064,CLAS,e-,5.75,p,0.93827208816
1490,0.335,-0.34,2.23,277.92,deg,deltad4SigLU,-0.0182,nb/GeV4,0.0079,0.0039,CLAS,e-,5.75,p,0.93827208816
1491,0.335,-0.34,2.23,292.96,deg,deltad4SigLU,0.0006,nb/GeV4,0.0102,0.0056,CLAS,e-,5.75,p,0.93827208816
1492,0.335,-0.34,2.23,307.98,deg,deltad4SigLU,-0.0141,nb/GeV4,0.0108,0.0038,CLAS,e-,5.75,p,0.93827208816
1493,0.335,-0.34,2.23,322.96,deg,deltad4SigLU,0.0005,nb/GeV4,0.0102,0.0045,CLAS,e-,5.75,p,0.93827208816
1494,0.335,-0.34,2.23,337.87,deg,deltad4SigLU,-0.0354,nb/GeV4,0.0116,0.0033,CLAS,e-,5.75,p,0.93827208816
1495,0.335,-0.34,2.23,352.65,deg,deltad4SigLU,-0.0119,nb/GeV4,0.0123,0.0025,CLAS,e-,5.75,p,0.93827208816
1496,0.335,-0.45,2.23,7.4,deg,deltad4SigLU,-0.0081,nb/GeV4,0.0115,0.0085,CLAS,e-,5.75,p,0.93827208816
1497,0.335,-0.45,2.23,21.94,deg,deltad4SigLU,0.0252,nb/GeV4,0.0098,0.0035,CLAS,e-,5.75,p,0.93827208816
1498,0.335,-0.45,2.23,36.86,deg,deltad4SigLU,0.0136,nb/GeV4,0.0072,0.0036,CLAS,e-,5.75,p,0.93827208816
1499,0.335,-0.45,2.23,51.89,deg,deltad4SigLU,0.0081,nb/GeV4,0.0058,0.0024,CLAS,e-,5.75,p,0.93827208816
1500,0.335,-0.45,2.23,66.95,deg,deltad4SigLU,0.0064,nb/GeV4,0.0041,0.0023,CLAS,e-,5.75,p,0.93827208816
1501,0.335,-0.45,2.23,82.02,deg,deltad4SigLU,0.0018,nb/GeV4,0.0066,0.003,CLAS,e-,5.75,p,0.93827208816
1502,0.335,-0.45,2.23,97.1,deg,deltad4SigLU,0.0012,nb/GeV4,0.0102,0.0114,CLAS,e-,5.75,p,0.93827208816
1503,0.335,-0.45,2.23,277.98,deg,deltad4SigLU,-0.0127,nb/GeV4,0.0051,0.002,CLAS,e-,5.75,p,0.93827208816
1504,0.335,-0.45,2.23,293.05,deg,deltad4SigLU,-0.0232,nb/GeV4,0.0066,0.0033,CLAS,e-,5.75,p,0.93827208816
1505,0.335,-0.45,2.23,308.11,deg,deltad4SigLU,-0.0052,nb/GeV4,0.0082,0.002,CLAS,e-,5.75,p,0.93827208816
1506,0.335,-0.45,2.23,323.14,deg,deltad4SigLU,-0.0015,nb/GeV4,0.007,0.0049,CLAS,e-,5.75,p,0.93827208816
1507,0.335,-0.45,2.23,338.06,deg,deltad4SigLU,-0.0091,nb/GeV4,0.0074,0.002,CLAS,e-,5.75,p,0.93827208816
1508,0.335,-0.45,2.23,352.6,deg,deltad4SigLU,0.0085,nb/GeV4,0.0095,0.0025,CLAS,e-,5.75,p,0.93827208816
1509,0.333,-0.16,2.77,22.42,deg,deltad4SigLU,-0.0602,nb/GeV4,0.0674,0.0332,CLAS,e-,5.75,p,0.93827208816
1510,0.333,-0.16,2.77,37.37,deg,deltad4SigLU,-0.0264,nb/GeV4,0.065,0.0206,CLAS,e-,5.75,p,0.93827208816
1511,0.333,-0.16,2.77,337.58,deg,deltad4SigLU,-0.0609,nb/GeV4,0.0562,0.0345,CLAS,e-,5.75,p,0.93827208816
1512,0.333,-0.16,2.77,352.53,deg,deltad4SigLU,-0.067,nb/GeV4,0.0464,0.0244,CLAS,e-,5.75,p,0.93827208816
1513,0.335,-0.2,2.78,7.5,deg,deltad4SigLU,-0.016,nb/GeV4,0.0241,0.0074,CLAS,e-,5.75,p,0.93827208816
1514,0.335,-0.2,2.78,22.42,deg,deltad4SigLU,-0.0014,nb/GeV4,0.02,0.0027,CLAS,e-,5.75,p,0.93827208816
1515,0.335,-0.2,2.78,37.29,deg,deltad4SigLU,0.0249,nb/GeV4,0.0183,0.0071,CLAS,e-,5.75,p,0.93827208816
1516,0.335,-0.2,2.78,52.22,deg,deltad4SigLU,-0.0165,nb/GeV4,0.0156,0.0056,CLAS,e-,5.75,p,0.93827208816
1517,0.335,-0.2,2.78,67.22,deg,deltad4SigLU,0.003,nb/GeV4,0.0178,0.0062,CLAS,e-,5.75,p,0.93827208816
1518,0.335,-0.2,2.78,82.23,deg,deltad4SigLU,0.0271,nb/GeV4,0.0185,0.0067,CLAS,e-,5.75,p,0.93827208816
1519,0.335,-0.2,2.78,97.25,deg,deltad4SigLU,0.0087,nb/GeV4,0.0132,0.0047,CLAS,e-,5.75,p,0.93827208816
1520,0.335,-0.2,2.78,112.29,deg,deltad4SigLU,0.001,nb/GeV4,0.0104,0.0036,CLAS,e-,5.75,p,0.93827208816
1521,0.335,-0.2,2.78,127.33,deg,deltad4SigLU,0.02,nb/GeV4,0.0127,0.0064,CLAS,e-,5.75,p,0.93827208816
1522,0.335,-0.2,2.78,142.37,deg,deltad4SigLU,0.0186,nb/GeV4,0.0186,0.0075,CLAS,e-,5.75,p,0.93827208816
1523,0.335,-0.2,2.78,157.42,deg,deltad4SigLU,-0.0178,nb/GeV4,0.0222,0.0136,CLAS,e-,5.75,p,0.93827208816
1524,0.335,-0.2,2.78,172.48,deg,deltad4SigLU,-0.0075,nb/GeV4,0.0202,0.0025,CLAS,e-,5.75,p,0.93827208816
1525,0.335,-0.2,2.78,187.52,deg,deltad4SigLU,0.031,nb/GeV4,0.0309,0.0377,CLAS,e-,5.75,p,0.93827208816
1526,0.335,-0.2,2.78,202.58,deg,deltad4SigLU,-0.017,nb/GeV4,0.0141,0.0055,CLAS,e-,5.75,p,0.93827208816
1527,0.335,-0.2,2.78,217.63,deg,deltad4SigLU,-0.0174,nb/GeV4,0.0155,0.0056,CLAS,e-,5.75,p,0.93827208816
1528,0.335,-0.2,2.78,232.67,deg,deltad4SigLU,-0.0259,nb/GeV4,0.0181,0.0081,CLAS,e-,5.75,p,0.93827208816
1529,0.335,-0.2,2.78,247.71,deg,deltad4SigLU,-0.0238,nb/GeV4,0.0122,0.0063,CLAS,e-,5.75,p,0.93827208816
1530,0.335,-0.2,2.78,262.75,deg,deltad4SigLU,-0.015,nb/GeV4,0.0125,0.0067,CLAS,e-,5.75,p,0.93827208816
1531,0.335,-0.2,2.78,277.77,deg,deltad4SigLU,0.0014,nb/GeV4,0.018,0.0059,CLAS,e-,5.75,p,0.93827208816
1532,0.335,-0.2,2.78,292.78,deg,deltad4SigLU,-0.0366,nb/GeV4,0.0228,0.0095,CLAS,e-,5.75,p,0.93827208816
1533,0.335,-0.2,2.78,307.78,deg,deltad4SigLU,-0.0616,nb/GeV4,0.0209,0.0111,CLAS,e-,5.75,p,0.93827208816
1534,0.335,-0.2,2.78,322.71,deg,deltad4SigLU,-0.0326,nb/GeV4,0.0171,0.0098,CLAS,e-,5.75,p,0.93827208816
1535,0.335,-0.2,2.78,337.58,deg,deltad4SigLU,-0.0062,nb/GeV4,0.0185,0.0042,CLAS,e-,5.75,p,0.93827208816
1536,0.335,-0.2,2.78,352.5,deg,deltad4SigLU,-0.0044,nb/GeV4,0.0238,0.0053,CLAS,e-,5.75,p,0.93827208816
1537,0.335,-0.26,2.78,7.6,deg,deltad4SigLU,0.0018,nb/GeV4,0.0196,0.0053,CLAS,e-,5.75,p,0.93827208816
1538,0.335,-0.26,2.78,22.58,deg,deltad4SigLU,0.0079,nb/GeV4,0.0195,0.0038,CLAS,e-,5.75,p,0.93827208816
1539,0.335,-0.26,2.78,37.36,deg,deltad4SigLU,0.0182,nb/GeV4,0.0136,0.0045,CLAS,e-,5.75,p,0.93827208816
1540,0.335,-0.26,2.78,52.11,deg,deltad4SigLU,0.0104,nb/GeV4,0.0124,0.0035,CLAS,e-,5.75,p,0.93827208816
1541,0.335,-0.26,2.78,67.13,deg,deltad4SigLU,0.0381,nb/GeV4,0.0116,0.0062,CLAS,e-,5.75,p,0.93827208816
1542,0.335,-0.26,2.78,82.16,deg,deltad4SigLU,0.0276,nb/GeV4,0.0132,0.004,CLAS,e-,5.75,p,0.93827208816
1543,0.335,-0.26,2.78,97.2,deg,deltad4SigLU,-0.0006,nb/GeV4,0.0117,0.0014,CLAS,e-,5.75,p,0.93827208816
1544,0.335,-0.26,2.78,112.25,deg,deltad4SigLU,0.0113,nb/GeV4,0.0076,0.0021,CLAS,e-,5.75,p,0.93827208816
1545,0.335,-0.26,2.78,127.3,deg,deltad4SigLU,0.0086,nb/GeV4,0.0062,0.0041,CLAS,e-,5.75,p,0.93827208816
1546,0.335,-0.26,2.78,142.36,deg,deltad4SigLU,-0.0019,nb/GeV4,0.0084,0.0064,CLAS,e-,5.75,p,0.93827208816
1547,0.335,-0.26,2.78,157.41,deg,deltad4SigLU,-0.0076,nb/GeV4,0.0067,0.0018,CLAS,e-,5.75,p,0.93827208816
1548,0.335,-0.26,2.78,172.47,deg,deltad4SigLU,0.0097,nb/GeV4,0.0075,0.0013,CLAS,e-,5.75,p,0.93827208816
1549,0.335,-0.26,2.78,187.53,deg,deltad4SigLU,0.0088,nb/GeV4,0.0082,0.0036,CLAS,e-,5.75,p,0.93827208816
1550,0.335,-0.26,2.78,202.59,deg,deltad4SigLU,-0.0058,nb/GeV4,0.0064,0.0017,CLAS,e-,5.75,p,0.93827208816
1551,0.335,-0.26,2.78,217.64,deg,deltad4SigLU,-0.0208,nb/GeV4,0.0075,0.0027,CLAS,e-,5.75,p,0.93827208816
1552,0.335,-0.26,2.78,232.7,deg,deltad4SigLU,0.0042,nb/GeV4,0.0079,0.0033,CLAS,e-,5.75,p,0.93827208816
1553,0.335,-0.26,2.78,247.75,deg,deltad4SigLU,-0.0148,nb/GeV4,0.0082,0.0035,CLAS,e-,5.75,p,0.93827208816
1554,0.335,-0.26,2.78,262.8,deg,deltad4SigLU,-0.0035,nb/GeV4,0.0094,0.0076,CLAS,e-,5.75,p,0.93827208816
1555,0.335,-0.26,2.78,277.84,deg,deltad4SigLU,-0.0091,nb/GeV4,0.0095,0.0033,CLAS,e-,5.75,p,0.93827208816
1556,0.335,-0.26,2.78,292.87,deg,deltad4SigLU,-0.0212,nb/GeV4,0.0123,0.004,CLAS,e-,5.75,p,0.93827208816
1557,0.335,-0.26,2.78,307.89,deg,deltad4SigLU,-0.0495,nb/GeV4,0.0147,0.0087,CLAS,e-,5.75,p,0.93827208816
1558,0.335,-0.26,2.78,322.64,deg,deltad4SigLU,-0.0098,nb/GeV4,0.0145,0.0039,CLAS,e-,5.75,p,0.93827208816
1559,0.335,-0.26,2.78,337.42,deg,deltad4SigLU,-0.0365,nb/GeV4,0.0161,0.0085,CLAS,e-,5.75,p,0.93827208816
1560,0.335,-0.26,2.78,352.4,deg,deltad4SigLU,0.0041,nb/GeV4,0.0204,0.0092,CLAS,e-,5.75,p,0.93827208816
1561,0.335,-0.34,2.78,7.72,deg,deltad4SigLU,-0.0316,nb/GeV4,0.0263,0.0188,CLAS,e-,5.75,p,0.93827208816
1562,0.335,-0.34,2.78,22.73,deg,deltad4SigLU,0.0162,nb/GeV4,0.0185,0.0134,CLAS,e-,5.75,p,0.93827208816
1563,0.335,-0.34,2.78,37.54,deg,deltad4SigLU,0.0302,nb/GeV4,0.0114,0.0079,CLAS,e-,5.75,p,0.93827208816
1564,0.335,-0.34,2.78,51.99,deg,deltad4SigLU,0.0362,nb/GeV4,0.0101,0.0039,CLAS,e-,5.75,p,0.93827208816
1565,0.335,-0.34,2.78,67.04,deg,deltad4SigLU,-0.005,nb/GeV4,0.0091,0.0013,CLAS,e-,5.75,p,0.93827208816
1566,0.335,-0.34,2.78,82.1,deg,deltad4SigLU,0.019,nb/GeV4,0.0083,0.0043,CLAS,e-,5.75,p,0.93827208816
1567,0.335,-0.34,2.78,97.16,deg,deltad4SigLU,0.0052,nb/GeV4,0.0067,0.0022,CLAS,e-,5.75,p,0.93827208816
1568,0.335,-0.34,2.78,112.22,deg,deltad4SigLU,0.0132,nb/GeV4,0.0061,0.0027,CLAS,e-,5.75,p,0.93827208816
1569,0.335,-0.34,2.78,127.28,deg,deltad4SigLU,0.0033,nb/GeV4,0.0048,0.0016,CLAS,e-,5.75,p,0.93827208816
1570,0.335,-0.34,2.78,142.35,deg,deltad4SigLU,0.0047,nb/GeV4,0.0051,0.0021,CLAS,e-,5.75,p,0.93827208816
1571,0.335,-0.34,2.78,157.41,deg,deltad4SigLU,0.0091,nb/GeV4,0.006,0.0025,CLAS,e-,5.75,p,0.93827208816
1572,0.335,-0.34,2.78,172.47,deg,deltad4SigLU,0.0014,nb/GeV4,0.0055,0.0018,CLAS,e-,5.75,p,0.93827208816
1573,0.335,-0.34,2.78,187.53,deg,deltad4SigLU,0.0078,nb/GeV4,0.0044,0.0028,CLAS,e-,5.75,p,0.93827208816
1574,0.335,-0.34,2.78,202.59,deg,deltad4SigLU,0.0001,nb/GeV4,0.0047,0.0018,CLAS,e-,5.75,p,0.93827208816
1575,0.335,-0.34,2.78,217.65,deg,deltad4SigLU,-0.0065,nb/GeV4,0.0052,0.0012,CLAS,e-,5.75,p,0.93827208816
1576,0.335,-0.34,2.78,232.72,deg,deltad4SigLU,-0.0017,nb/GeV4,0.0059,0.0034,CLAS,e-,5.75,p,0.93827208816
1577,0.335,-0.34,2.78,247.78,deg,deltad4SigLU,-0.0137,nb/GeV4,0.0072,0.0054,CLAS,e-,5.75,p,0.93827208816
1578,0.335,-0.34,2.78,262.84,deg,deltad4SigLU,-0.0039,nb/GeV4,0.0063,0.0016,CLAS,e-,5.75,p,0.93827208816
1579,0.335,-0.34,2.78,277.9,deg,deltad4SigLU,-0.0059,nb/GeV4,0.0075,0.0016,CLAS,e-,5.75,p,0.93827208816
1580,0.335,-0.34,2.78,292.96,deg,deltad4SigLU,-0.0155,nb/GeV4,0.0085,0.0036,CLAS,e-,5.75,p,0.93827208816
1581,0.335,-0.34,2.78,308.01,deg,deltad4SigLU,-0.0289,nb/GeV4,0.0107,0.0055,CLAS,e-,5.75,p,0.93827208816
1582,0.335,-0.34,2.78,322.46,deg,deltad4SigLU,-0.0077,nb/GeV4,0.0121,0.0039,CLAS,e-,5.75,p,0.93827208816
1583,0.335,-0.34,2.78,337.27,deg,deltad4SigLU,-0.0097,nb/GeV4,0.0148,0.0035,CLAS,e-,5.75,p,0.93827208816
1584,0.335,-0.34,2.78,352.28,deg,deltad4SigLU,-0.0121,nb/GeV4,0.0221,0.0103,CLAS,e-,5.75,p,0.93827208816
1585,0.335,-0.45,2.78,23.43,deg,deltad4SigLU,-0.0152,nb/GeV4,0.017,0.0081,CLAS,e-,5.75,p,0.93827208816
1586,0.335,-0.45,2.78,37.7,deg,deltad4SigLU,0.0082,nb/GeV4,0.0084,0.0041,CLAS,e-,5.75,p,0.93827208816
1587,0.335,-0.45,2.78,51.87,deg,deltad4SigLU,0.0149,nb/GeV4,0.0062,0.0025,CLAS,e-,5.75,p,0.93827208816
1588,0.335,-0.45,2.78,66.97,deg,deltad4SigLU,0.0101,nb/GeV4,0.0061,0.0023,CLAS,e-,5.75,p,0.93827208816
1589,0.335,-0.45,2.78,82.05,deg,deltad4SigLU,0.0175,nb/GeV4,0.0044,0.0015,CLAS,e-,5.75,p,0.93827208816
1590,0.335,-0.45,2.78,97.13,deg,deltad4SigLU,0.0053,nb/GeV4,0.0044,0.0022,CLAS,e-,5.75,p,0.93827208816
1591,0.335,-0.45,2.78,112.2,deg,deltad4SigLU,0.0036,nb/GeV4,0.0039,0.0018,CLAS,e-,5.75,p,0.93827208816
1592,0.335,-0.45,2.78,127.27,deg,deltad4SigLU,0.0056,nb/GeV4,0.004,0.0016,CLAS,e-,5.75,p,0.93827208816
1593,0.335,-0.45,2.78,142.34,deg,deltad4SigLU,0.0013,nb/GeV4,0.0042,0.0024,CLAS,e-,5.75,p,0.93827208816
1594,0.335,-0.45,2.78,157.41,deg,deltad4SigLU,-0.0021,nb/GeV4,0.0041,0.0005,CLAS,e-,5.75,p,0.93827208816
1595,0.335,-0.45,2.78,172.48,deg,deltad4SigLU,-0.0014,nb/GeV4,0.005,0.0014,CLAS,e-,5.75,p,0.93827208816
1596,0.335,-0.45,2.78,187.52,deg,deltad4SigLU,-0.0013,nb/GeV4,0.0062,0.0024,CLAS,e-,5.75,p,0.93827208816
1597,0.335,-0.45,2.78,202.59,deg,deltad4SigLU,0.0058,nb/GeV4,0.0035,0.0022,CLAS,e-,5.75,p,0.93827208816
1598,0.335,-0.45,2.78,217.66,deg,deltad4SigLU,-0.0032,nb/GeV4,0.0028,0.0017,CLAS,e-,5.75,p,0.93827208816
1599,0.335,-0.45,2.78,232.73,deg,deltad4SigLU,-0.0099,nb/GeV4,0.0045,0.0023,CLAS,e-,5.75,p,0.93827208816
1600,0.335,-0.45,2.78,247.8,deg,deltad4SigLU,-0.0071,nb/GeV4,0.0048,0.0023,CLAS,e-,5.75,p,0.93827208816
1601,0.335,-0.45,2.78,262.87,deg,deltad4SigLU,-0.005,nb/GeV4,0.0037,0.0022,CLAS,e-,5.75,p,0.93827208816
1602,0.335,-0.45,2.78,277.95,deg,deltad4SigLU,-0.0157,nb/GeV4,0.004,0.0019,CLAS,e-,5.75,p,0.93827208816
1603,0.335,-0.45,2.78,293.03,deg,deltad4SigLU,-0.0221,nb/GeV4,0.0061,0.004,CLAS,e-,5.75,p,0.93827208816
1604,0.335,-0.45,2.78,308.13,deg,deltad4SigLU,-0.0159,nb/GeV4,0.0075,0.0042,CLAS,e-,5.75,p,0.93827208816
1605,0.335,-0.45,2.78,322.3,deg,deltad4SigLU,-0.0315,nb/GeV4,0.0089,0.0045,CLAS,e-,5.75,p,0.93827208816
1606,0.335,-0.45,2.78,336.57,deg,deltad4SigLU,-0.0157,nb/GeV4,0.0146,0.0065,CLAS,e-,5.75,p,0.93827208816
1607,0.365,-0.2,2.35,7.46,deg,deltad4SigLU,0.0254,nb/GeV4,0.0151,0.006,CLAS,e-,5.75,p,0.93827208816
1608,0.365,-0.2,2.35,22.4,deg,deltad4SigLU,-0.0165,nb/GeV4,0.0161,0.0085,CLAS,e-,5.75,p,0.93827208816
1609,0.365,-0.2,2.35,37.35,deg,deltad4SigLU,-0.0026,nb/GeV4,0.0125,0.0083,CLAS,e-,5.75,p,0.93827208816
1610,0.365,-0.2,2.35,52.31,deg,deltad4SigLU,0.012,nb/GeV4,0.0128,0.0101,CLAS,e-,5.75,p,0.93827208816
1611,0.365,-0.2,2.35,67.29,deg,deltad4SigLU,0.0191,nb/GeV4,0.0127,0.0061,CLAS,e-,5.75,p,0.93827208816
1612,0.365,-0.2,2.35,82.29,deg,deltad4SigLU,0.0074,nb/GeV4,0.0112,0.0138,CLAS,e-,5.75,p,0.93827208816
1613,0.365,-0.2,2.35,97.3,deg,deltad4SigLU,0.0547,nb/GeV4,0.0263,0.0152,CLAS,e-,5.75,p,0.93827208816
1614,0.365,-0.2,2.35,112.32,deg,deltad4SigLU,0.0271,nb/GeV4,0.0325,0.0087,CLAS,e-,5.75,p,0.93827208816
1615,0.365,-0.2,2.35,262.7,deg,deltad4SigLU,-0.0153,nb/GeV4,0.0271,0.0132,CLAS,e-,5.75,p,0.93827208816
1616,0.365,-0.2,2.35,277.71,deg,deltad4SigLU,-0.0549,nb/GeV4,0.0217,0.0199,CLAS,e-,5.75,p,0.93827208816
1617,0.365,-0.2,2.35,292.71,deg,deltad4SigLU,0.0008,nb/GeV4,0.0268,0.0102,CLAS,e-,5.75,p,0.93827208816
1618,0.365,-0.2,2.35,307.69,deg,deltad4SigLU,-0.0186,nb/GeV4,0.0145,0.0083,CLAS,e-,5.75,p,0.93827208816
1619,0.365,-0.2,2.35,322.65,deg,deltad4SigLU,-0.0255,nb/GeV4,0.0158,0.006,CLAS,e-,5.75,p,0.93827208816
1620,0.365,-0.2,2.35,337.6,deg,deltad4SigLU,-0.0111,nb/GeV4,0.0128,0.0052,CLAS,e-,5.75,p,0.93827208816
1621,0.365,-0.2,2.35,352.54,deg,deltad4SigLU,0.0025,nb/GeV4,0.015,0.0057,CLAS,e-,5.75,p,0.93827208816
1622,0.365,-0.26,2.35,7.44,deg,deltad4SigLU,0.0052,nb/GeV4,0.0119,0.0034,CLAS,e-,5.75,p,0.93827208816
1623,0.365,-0.26,2.35,22.32,deg,deltad4SigLU,-0.0043,nb/GeV4,0.0104,0.0057,CLAS,e-,5.75,p,0.93827208816
1624,0.365,-0.26,2.35,37.24,deg,deltad4SigLU,0.0097,nb/GeV4,0.0095,0.0027,CLAS,e-,5.75,p,0.93827208816
1625,0.365,-0.26,2.35,52.2,deg,deltad4SigLU,0.0126,nb/GeV4,0.0082,0.0025,CLAS,e-,5.75,p,0.93827208816
1626,0.365,-0.26,2.35,67.19,deg,deltad4SigLU,-0.0023,nb/GeV4,0.0088,0.0036,CLAS,e-,5.75,p,0.93827208816
1627,0.365,-0.26,2.35,82.2,deg,deltad4SigLU,0.0087,nb/GeV4,0.0119,0.009,CLAS,e-,5.75,p,0.93827208816
1628,0.365,-0.26,2.35,97.22,deg,deltad4SigLU,0.0225,nb/GeV4,0.0174,0.0081,CLAS,e-,5.75,p,0.93827208816
1629,0.365,-0.26,2.35,112.26,deg,deltad4SigLU,0.0339,nb/GeV4,0.0233,0.0146,CLAS,e-,5.75,p,0.93827208816
1630,0.365,-0.26,2.35,262.78,deg,deltad4SigLU,-0.0034,nb/GeV4,0.0148,0.0066,CLAS,e-,5.75,p,0.93827208816
1631,0.365,-0.26,2.35,277.8,deg,deltad4SigLU,-0.0306,nb/GeV4,0.0133,0.0071,CLAS,e-,5.75,p,0.93827208816
1632,0.365,-0.26,2.35,292.81,deg,deltad4SigLU,-0.0179,nb/GeV4,0.0111,0.0079,CLAS,e-,5.75,p,0.93827208816
1633,0.365,-0.26,2.35,307.8,deg,deltad4SigLU,-0.0095,nb/GeV4,0.0101,0.007,CLAS,e-,5.75,p,0.93827208816
1634,0.365,-0.26,2.35,322.76,deg,deltad4SigLU,-0.0082,nb/GeV4,0.0099,0.0025,CLAS,e-,5.75,p,0.93827208816
1635,0.365,-0.26,2.35,337.68,deg,deltad4SigLU,-0.0083,nb/GeV4,0.0108,0.0025,CLAS,e-,5.75,p,0.93827208816
1636,0.365,-0.26,2.35,352.56,deg,deltad4SigLU,-0.015,nb/GeV4,0.0128,0.0035,CLAS,e-,5.75,p,0.93827208816
1637,0.365,-0.34,2.35,7.39,deg,deltad4SigLU,0.0298,nb/GeV4,0.0112,0.0047,CLAS,e-,5.75,p,0.93827208816
1638,0.365,-0.34,2.35,22.22,deg,deltad4SigLU,0.0096,nb/GeV4,0.0116,0.003,CLAS,e-,5.75,p,0.93827208816
1639,0.365,-0.34,2.35,37.12,deg,deltad4SigLU,0.0138,nb/GeV4,0.0087,0.0028,CLAS,e-,5.75,p,0.93827208816
1640,0.365,-0.34,2.35,52.09,deg,deltad4SigLU,0.0183,nb/GeV4,0.0064,0.0032,CLAS,e-,5.75,p,0.93827208816
1641,0.365,-0.34,2.35,67.09,deg,deltad4SigLU,0.0146,nb/GeV4,0.007,0.0041,CLAS,e-,5.75,p,0.93827208816
1642,0.365,-0.34,2.35,82.12,deg,deltad4SigLU,0.0152,nb/GeV4,0.0116,0.0048,CLAS,e-,5.75,p,0.93827208816
1643,0.365,-0.34,2.35,97.17,deg,deltad4SigLU,0.0006,nb/GeV4,0.0131,0.0079,CLAS,e-,5.75,p,0.93827208816
1644,0.365,-0.34,2.35,277.88,deg,deltad4SigLU,-0.0147,nb/GeV4,0.0097,0.0069,CLAS,e-,5.75,p,0.93827208816
1645,0.365,-0.34,2.35,292.91,deg,deltad4SigLU,-0.0035,nb/GeV4,0.0074,0.005,CLAS,e-,5.75,p,0.93827208816
1646,0.365,-0.34,2.35,307.91,deg,deltad4SigLU,-0.0134,nb/GeV4,0.0078,0.0056,CLAS,e-,5.75,p,0.93827208816
1647,0.365,-0.34,2.35,322.88,deg,deltad4SigLU,-0.0071,nb/GeV4,0.0091,0.0041,CLAS,e-,5.75,p,0.93827208816
1648,0.365,-0.34,2.35,337.78,deg,deltad4SigLU,-0.0099,nb/GeV4,0.0081,0.0017,CLAS,e-,5.75,p,0.93827208816
1649,0.365,-0.34,2.35,352.61,deg,deltad4SigLU,-0.0145,nb/GeV4,0.0085,0.0038,CLAS,e-,5.75,p,0.93827208816
1650,0.365,-0.45,2.35,7.31,deg,deltad4SigLU,0.0073,nb/GeV4,0.0081,0.0036,CLAS,e-,5.75,p,0.93827208816
1651,0.365,-0.45,2.35,22.05,deg,deltad4SigLU,0.0124,nb/GeV4,0.0076,0.0014,CLAS,e-,5.75,p,0.93827208816
1652,0.365,-0.45,2.35,36.96,deg,deltad4SigLU,0.0193,nb/GeV4,0.0062,0.0019,CLAS,e-,5.75,p,0.93827208816
1653,0.365,-0.45,2.35,51.96,deg,deltad4SigLU,0.0106,nb/GeV4,0.0047,0.0027,CLAS,e-,5.75,p,0.93827208816
1654,0.365,-0.45,2.35,67.0,deg,deltad4SigLU,0.0061,nb/GeV4,0.004,0.0027,CLAS,e-,5.75,p,0.93827208816
1655,0.365,-0.45,2.35,277.95,deg,deltad4SigLU,0.0014,nb/GeV4,0.0063,0.0039,CLAS,e-,5.75,p,0.93827208816
1656,0.365,-0.45,2.35,293.0,deg,deltad4SigLU,-0.0009,nb/GeV4,0.0045,0.0017,CLAS,e-,5.75,p,0.93827208816
1657,0.365,-0.45,2.35,308.04,deg,deltad4SigLU,-0.0199,nb/GeV4,0.0064,0.0052,CLAS,e-,5.75,p,0.93827208816
1658,0.365,-0.45,2.35,323.04,deg,deltad4SigLU,-0.0246,nb/GeV4,0.0062,0.0062,CLAS,e-,5.75,p,0.93827208816
1659,0.365,-0.45,2.35,337.95,deg,deltad4SigLU,-0.0151,nb/GeV4,0.0066,0.0033,CLAS,e-,5.75,p,0.93827208816
