,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
806,806,0.499,-0.297,7.11,217.5,deg,deltad4SigLU,5.99e-06,nb GeV^-4,6.4e-05,+0.000020/-0.000030,Hall A,e-,10.99,p,0.93827208816
807,807,0.499,-0.297,7.11,232.5,deg,deltad4SigLU,-0.000181,nb GeV^-4,7.1e-05,+0.000021/-0.000031,Hall A,e-,10.99,p,0.93827208816
808,808,0.499,-0.297,7.11,247.5,deg,deltad4SigLU,-0.000264,nb GeV^-4,7.4e-05,+0.000031/-0.000022,Hall A,e-,10.99,p,0.93827208816
809,809,0.499,-0.297,7.11,262.5,deg,deltad4SigLU,-0.000145,nb GeV^-4,8.5e-05,+0.000060/-0.000021,Hall A,e-,10.99,p,0.93827208816
810,810,0.499,-0.297,7.11,277.5,deg,deltad4SigLU,-0.000153,nb GeV^-4,8.4e-05,+0.000021/-0.000030,Hall A,e-,10.99,p,0.93827208816
811,811,0.499,-0.297,7.11,292.5,deg,deltad4SigLU,-0.000222,nb GeV^-4,9.5e-05,+0.000031/-0.000031,Hall A,e-,10.99,p,0.93827208816
812,812,0.499,-0.297,7.11,307.5,deg,deltad4SigLU,-0.00024,nb GeV^-4,0.00013,+0.000051/-0.000051,Hall A,e-,10.99,p,0.93827208816
813,813,0.499,-0.297,7.11,322.5,deg,deltad4SigLU,-0.000333,nb GeV^-4,0.00021,+0.000061/-0.000023,Hall A,e-,10.99,p,0.93827208816
814,814,0.499,-0.297,7.11,337.5,deg,deltad4SigLU,0.000517,nb GeV^-4,0.00028,+0.000092/-0.000072,Hall A,e-,10.99,p,0.93827208816
815,815,0.499,-0.297,7.11,352.5,deg,deltad4SigLU,-0.00056,nb GeV^-4,0.00035,+0.000053/-0.000130,Hall A,e-,10.99,p,0.93827208816
816,816,0.498,-0.457,7.1,7.5,deg,deltad4SigLU,0.00202,nb GeV^-4,0.0019,+0.000970/-0.000490,Hall A,e-,10.99,p,0.93827208816
817,817,0.498,-0.457,7.1,22.5,deg,deltad4SigLU,0.000332,nb GeV^-4,0.0008,+0.000032/-0.000240,Hall A,e-,10.99,p,0.93827208816
818,818,0.498,-0.457,7.1,37.5,deg,deltad4SigLU,-0.000146,nb GeV^-4,0.00023,+0.000080/-0.000070,Hall A,e-,10.99,p,0.93827208816
819,819,0.498,-0.457,7.1,52.5,deg,deltad4SigLU,0.000275,nb GeV^-4,9.9e-05,+0.000031/-0.000022,Hall A,e-,10.99,p,0.93827208816
820,820,0.498,-0.457,7.1,67.5,deg,deltad4SigLU,0.00015,nb GeV^-4,5.9e-05,+0.000030/-0.000005,Hall A,e-,10.99,p,0.93827208816
821,821,0.498,-0.457,7.1,82.5,deg,deltad4SigLU,0.000285,nb GeV^-4,4.8e-05,+0.000009/-0.000041,Hall A,e-,10.99,p,0.93827208816
822,822,0.498,-0.457,7.1,97.5,deg,deltad4SigLU,0.000126,nb GeV^-4,4.1e-05,+0.000020/-0.000020,Hall A,e-,10.99,p,0.93827208816
823,823,0.498,-0.457,7.1,112.5,deg,deltad4SigLU,7.17e-05,nb GeV^-4,3.4e-05,+0.000010/-0.000010,Hall A,e-,10.99,p,0.93827208816
824,824,0.498,-0.457,7.1,127.5,deg,deltad4SigLU,7.78e-05,nb GeV^-4,2.8e-05,+0.000003/-0.000010,Hall A,e-,10.99,p,0.93827208816
825,825,0.498,-0.457,7.1,142.5,deg,deltad4SigLU,6.1e-05,nb GeV^-4,2.9e-05,+0.000010/-0.000002,Hall A,e-,10.99,p,0.93827208816
826,826,0.498,-0.457,7.1,157.5,deg,deltad4SigLU,-8.26e-06,nb GeV^-4,3e-05,+0.000010/-0.000020,Hall A,e-,10.99,p,0.93827208816
827,827,0.498,-0.457,7.1,172.5,deg,deltad4SigLU,4.21e-05,nb GeV^-4,3.3e-05,+0.000010/-0.000010,Hall A,e-,10.99,p,0.93827208816
828,828,0.498,-0.457,7.1,187.5,deg,deltad4SigLU,-5.01e-05,nb GeV^-4,3.6e-05,+0.000002/-0.000010,Hall A,e-,10.99,p,0.93827208816
829,829,0.498,-0.457,7.1,202.5,deg,deltad4SigLU,-7.9e-06,nb GeV^-4,3.5e-05,+0.000020/-0.000020,Hall A,e-,10.99,p,0.93827208816
830,830,0.498,-0.457,7.1,217.5,deg,deltad4SigLU,-6.27e-05,nb GeV^-4,3.3e-05,+0.000010/-0.000010,Hall A,e-,10.99,p,0.93827208816
831,831,0.498,-0.457,7.1,232.5,deg,deltad4SigLU,-8.23e-05,nb GeV^-4,3.5e-05,+0.000010/-0.000003,Hall A,e-,10.99,p,0.93827208816
832,832,0.498,-0.457,7.1,247.5,deg,deltad4SigLU,-0.000157,nb GeV^-4,3.9e-05,+0.000011/-0.000011,Hall A,e-,10.99,p,0.93827208816
833,833,0.498,-0.457,7.1,262.5,deg,deltad4SigLU,-0.000102,nb GeV^-4,4.7e-05,+0.000003/-0.000020,Hall A,e-,10.99,p,0.93827208816
834,834,0.498,-0.457,7.1,277.5,deg,deltad4SigLU,-0.000123,nb GeV^-4,4.9e-05,+0.000020/-0.000020,Hall A,e-,10.99,p,0.93827208816
835,835,0.498,-0.457,7.1,292.5,deg,deltad4SigLU,-0.00023,nb GeV^-4,6e-05,+0.000021/-0.000021,Hall A,e-,10.99,p,0.93827208816
836,836,0.498,-0.457,7.1,307.5,deg,deltad4SigLU,-0.000111,nb GeV^-4,9.8e-05,+0.000040/-0.000050,Hall A,e-,10.99,p,0.93827208816
837,837,0.498,-0.457,7.1,322.5,deg,deltad4SigLU,-0.000265,nb GeV^-4,0.0002,+0.000061/-0.000041,Hall A,e-,10.99,p,0.93827208816
838,838,0.498,-0.457,7.1,337.5,deg,deltad4SigLU,0.000164,nb GeV^-4,0.00068,+0.000040/-0.000021,Hall A,e-,10.99,p,0.93827208816
839,839,0.498,-0.457,7.1,352.5,deg,deltad4SigLU,4.66e-05,nb GeV^-4,0.00027,+0.000020/-0.000010,Hall A,e-,10.99,p,0.93827208816
840,840,0.61,-0.0677,5.6,7.5,deg,deltad4SigLU,1.73e-05,nb GeV^-4,3.3e-05,+0.000021/-0.000011,Hall A,e-,8.52,p,0.93827208816
841,841,0.61,-0.0677,5.6,22.5,deg,deltad4SigLU,0.00015,nb GeV^-4,4.1e-05,+0.000005/-0.000024,Hall A,e-,8.52,p,0.93827208816
842,842,0.61,-0.0677,5.6,37.5,deg,deltad4SigLU,2.04e-05,nb GeV^-4,4.2e-05,+0.000018/-0.000009,Hall A,e-,8.52,p,0.93827208816
843,843,0.61,-0.0677,5.6,52.5,deg,deltad4SigLU,9.49e-05,nb GeV^-4,4.2e-05,+0.000010/-0.000007,Hall A,e-,8.52,p,0.93827208816
844,844,0.61,-0.0677,5.6,67.5,deg,deltad4SigLU,0.000123,nb GeV^-4,4.3e-05,+0.000015/-0.000009,Hall A,e-,8.52,p,0.93827208816
845,845,0.61,-0.0677,5.6,82.5,deg,deltad4SigLU,8.5e-05,nb GeV^-4,4.3e-05,+0.000016/-0.000008,Hall A,e-,8.52,p,0.93827208816
846,846,0.61,-0.0677,5.6,97.5,deg,deltad4SigLU,6.36e-05,nb GeV^-4,4.2e-05,+0.000023/-0.000010,Hall A,e-,8.52,p,0.93827208816
847,847,0.61,-0.0677,5.6,112.5,deg,deltad4SigLU,5.7e-05,nb GeV^-4,4.1e-05,+0.000006/-0.000011,Hall A,e-,8.52,p,0.93827208816
848,848,0.61,-0.0677,5.6,127.5,deg,deltad4SigLU,5.74e-05,nb GeV^-4,4.1e-05,+0.000032/-0.000009,Hall A,e-,8.52,p,0.93827208816
849,849,0.61,-0.0677,5.6,142.5,deg,deltad4SigLU,4.5e-05,nb GeV^-4,4e-05,+0.000006/-0.000015,Hall A,e-,8.52,p,0.93827208816
850,850,0.61,-0.0677,5.6,157.5,deg,deltad4SigLU,6.12e-05,nb GeV^-4,3.8e-05,+0.000023/-0.000004,Hall A,e-,8.52,p,0.93827208816
851,851,0.61,-0.0677,5.6,172.5,deg,deltad4SigLU,3.7e-05,nb GeV^-4,3.1e-05,+0.000015/-0.000001,Hall A,e-,8.52,p,0.93827208816
852,852,0.61,-0.0677,5.6,187.5,deg,deltad4SigLU,-2.96e-05,nb GeV^-4,7.4e-05,+0.000048/-0.000007,Hall A,e-,8.52,p,0.93827208816
853,853,0.61,-0.0677,5.6,202.5,deg,deltad4SigLU,-8.69e-07,nb GeV^-4,5.2e-05,+0.000018/-0.000020,Hall A,e-,8.52,p,0.93827208816
854,854,0.61,-0.0677,5.6,217.5,deg,deltad4SigLU,2.12e-05,nb GeV^-4,5e-05,+0.000013/-0.000027,Hall A,e-,8.52,p,0.93827208816
855,855,0.61,-0.0677,5.6,232.5,deg,deltad4SigLU,-0.000127,nb GeV^-4,5e-05,+0.000022/-0.000011,Hall A,e-,8.52,p,0.93827208816
856,856,0.61,-0.0677,5.6,247.5,deg,deltad4SigLU,-0.000165,nb GeV^-4,5.1e-05,+0.000034/-0.000005,Hall A,e-,8.52,p,0.93827208816
857,857,0.61,-0.0677,5.6,262.5,deg,deltad4SigLU,-0.000145,nb GeV^-4,5.2e-05,+0.000027/-0.000005,Hall A,e-,8.52,p,0.93827208816
858,858,0.61,-0.0677,5.6,277.5,deg,deltad4SigLU,-0.00013,nb GeV^-4,4.9e-05,+0.000006/-0.000028,Hall A,e-,8.52,p,0.93827208816
859,859,0.61,-0.0677,5.6,292.5,deg,deltad4SigLU,-0.000144,nb GeV^-4,5e-05,+0.000024/-0.000005,Hall A,e-,8.52,p,0.93827208816
860,860,0.61,-0.0677,5.6,307.5,deg,deltad4SigLU,-7.58e-05,nb GeV^-4,5.1e-05,+0.000007/-0.000020,Hall A,e-,8.52,p,0.93827208816
861,861,0.61,-0.0677,5.6,322.5,deg,deltad4SigLU,-6.18e-05,nb GeV^-4,5.1e-05,+0.000009/-0.000040,Hall A,e-,8.52,p,0.93827208816
862,862,0.61,-0.0677,5.6,337.5,deg,deltad4SigLU,-1.72e-05,nb GeV^-4,5.5e-05,+0.000001/-0.000036,Hall A,e-,8.52,p,0.93827208816
863,863,0.61,-0.0677,5.6,352.5,deg,deltad4SigLU,-0.000113,nb GeV^-4,8e-05,+0.000022/-0.000032,Hall A,e-,8.52,p,0.93827208816
864,864,0.612,-0.2,5.62,7.5,deg,deltad4SigLU,-3.35e-05,nb GeV^-4,4.2e-05,+0.000009/-0.000027,Hall A,e-,8.52,p,0.93827208816
865,865,0.612,-0.2,5.62,22.5,deg,deltad4SigLU,4.78e-05,nb GeV^-4,4.5e-05,+0.000010/-0.000014,Hall A,e-,8.52,p,0.93827208816
866,866,0.612,-0.2,5.62,37.5,deg,deltad4SigLU,0.000156,nb GeV^-4,4.3e-05,+0.000009/-0.000034,Hall A,e-,8.52,p,0.93827208816
867,867,0.612,-0.2,5.62,52.5,deg,deltad4SigLU,0.000192,nb GeV^-4,4.2e-05,+0.000007/-0.000022,Hall A,e-,8.52,p,0.93827208816
868,868,0.612,-0.2,5.62,67.5,deg,deltad4SigLU,0.000152,nb GeV^-4,4e-05,+0.000009/-0.000038,Hall A,e-,8.52,p,0.93827208816
869,869,0.612,-0.2,5.62,82.5,deg,deltad4SigLU,0.000124,nb GeV^-4,4e-05,+0.000006/-0.000023,Hall A,e-,8.52,p,0.93827208816
870,870,0.612,-0.2,5.62,97.5,deg,deltad4SigLU,0.000109,nb GeV^-4,3.8e-05,+0.000018/-0.000005,Hall A,e-,8.52,p,0.93827208816
871,871,0.612,-0.2,5.62,112.5,deg,deltad4SigLU,7.43e-05,nb GeV^-4,3.7e-05,+0.000025/-0.000008,Hall A,e-,8.52,p,0.93827208816
872,872,0.612,-0.2,5.62,127.5,deg,deltad4SigLU,9.22e-05,nb GeV^-4,3.5e-05,+0.000004/-0.000014,Hall A,e-,8.52,p,0.93827208816
873,873,0.612,-0.2,5.62,142.5,deg,deltad4SigLU,2.33e-05,nb GeV^-4,3.5e-05,+0.000018/-0.000007,Hall A,e-,8.52,p,0.93827208816
874,874,0.612,-0.2,5.62,157.5,deg,deltad4SigLU,9.28e-06,nb GeV^-4,3.5e-05,+0.000017/-0.000009,Hall A,e-,8.52,p,0.93827208816
875,875,0.612,-0.2,5.62,172.5,deg,deltad4SigLU,-1.24e-05,nb GeV^-4,3e-05,+0.000024/-0.000014,Hall A,e-,8.52,p,0.93827208816
876,876,0.612,-0.2,5.62,187.5,deg,deltad4SigLU,-2.35e-05,nb GeV^-4,4.8e-05,+0.000020/-0.000001,Hall A,e-,8.52,p,0.93827208816
877,877,0.612,-0.2,5.62,202.5,deg,deltad4SigLU,-3.81e-05,nb GeV^-4,4.2e-05,+0.000018/-0.000020,Hall A,e-,8.52,p,0.93827208816
878,878,0.612,-0.2,5.62,217.5,deg,deltad4SigLU,-8.43e-05,nb GeV^-4,4.2e-05,+0.000011/-0.000017,Hall A,e-,8.52,p,0.93827208816
879,879,0.612,-0.2,5.62,232.5,deg,deltad4SigLU,-0.000101,nb GeV^-4,4.4e-05,+0.000021/-0.000011,Hall A,e-,8.52,p,0.93827208816
880,880,0.612,-0.2,5.62,247.5,deg,deltad4SigLU,-9.08e-05,nb GeV^-4,4.7e-05,+0.000037/-0.000010,Hall A,e-,8.52,p,0.93827208816
881,881,0.612,-0.2,5.62,262.5,deg,deltad4SigLU,-9.69e-05,nb GeV^-4,4.7e-05,+0.000007/-0.000025,Hall A,e-,8.52,p,0.93827208816
882,882,0.612,-0.2,5.62,277.5,deg,deltad4SigLU,-0.000123,nb GeV^-4,4.5e-05,+0.000004/-0.000018,Hall A,e-,8.52,p,0.93827208816
883,883,0.612,-0.2,5.62,292.5,deg,deltad4SigLU,-0.000159,nb GeV^-4,4.6e-05,+0.000026/-0.000009,Hall A,e-,8.52,p,0.93827208816
884,884,0.612,-0.2,5.62,307.5,deg,deltad4SigLU,-0.000109,nb GeV^-4,4.4e-05,+0.000013/-0.000012,Hall A,e-,8.52,p,0.93827208816
885,885,0.612,-0.2,5.62,322.5,deg,deltad4SigLU,-0.000109,nb GeV^-4,4.7e-05,+0.000032/-0.000003,Hall A,e-,8.52,p,0.93827208816
886,886,0.612,-0.2,5.62,337.5,deg,deltad4SigLU,-4.26e-05,nb GeV^-4,5.3e-05,+0.000015/-0.000025,Hall A,e-,8.52,p,0.93827208816
887,887,0.612,-0.2,5.62,352.5,deg,deltad4SigLU,-8.78e-06,nb GeV^-4,6.4e-05,+0.000033/-0.000014,Hall A,e-,8.52,p,0.93827208816
888,888,0.615,-0.333,5.64,7.5,deg,deltad4SigLU,-4.53e-07,nb GeV^-4,6.4e-05,+0.000015/-0.000057,Hall A,e-,8.52,p,0.93827208816
889,889,0.615,-0.333,5.64,22.5,deg,deltad4SigLU,0.000141,nb GeV^-4,5.6e-05,+0.000005/-0.000051,Hall A,e-,8.52,p,0.93827208816
890,890,0.615,-0.333,5.64,37.5,deg,deltad4SigLU,8.34e-05,nb GeV^-4,4.7e-05,+0.000022/-0.000009,Hall A,e-,8.52,p,0.93827208816
891,891,0.615,-0.333,5.64,52.5,deg,deltad4SigLU,0.000112,nb GeV^-4,4e-05,+0.000009/-0.000040,Hall A,e-,8.52,p,0.93827208816
892,892,0.615,-0.333,5.64,67.5,deg,deltad4SigLU,3.9e-05,nb GeV^-4,3.9e-05,+0.000005/-0.000015,Hall A,e-,8.52,p,0.93827208816
893,893,0.615,-0.333,5.64,82.5,deg,deltad4SigLU,0.000104,nb GeV^-4,3.8e-05,+0.000003/-0.000019,Hall A,e-,8.52,p,0.93827208816
894,894,0.615,-0.333,5.64,97.5,deg,deltad4SigLU,8.19e-05,nb GeV^-4,3.7e-05,+0.000018/-0.000024,Hall A,e-,8.52,p,0.93827208816
895,895,0.615,-0.333,5.64,112.5,deg,deltad4SigLU,4.37e-05,nb GeV^-4,3.6e-05,+0.000006/-0.000007,Hall A,e-,8.52,p,0.93827208816
896,896,0.615,-0.333,5.64,127.5,deg,deltad4SigLU,7.29e-05,nb GeV^-4,3.4e-05,+0.000005/-0.000031,Hall A,e-,8.52,p,0.93827208816
897,897,0.615,-0.333,5.64,142.5,deg,deltad4SigLU,3.16e-05,nb GeV^-4,3.4e-05,+0.000021/-0.000006,Hall A,e-,8.52,p,0.93827208816
898,898,0.615,-0.333,5.64,157.5,deg,deltad4SigLU,1.88e-05,nb GeV^-4,3.3e-05,+0.000010/-0.000018,Hall A,e-,8.52,p,0.93827208816
899,899,0.615,-0.333,5.64,172.5,deg,deltad4SigLU,-1.82e-05,nb GeV^-4,3e-05,+0.000013/-0.000010,Hall A,e-,8.52,p,0.93827208816
900,900,0.615,-0.333,5.64,187.5,deg,deltad4SigLU,-7.02e-05,nb GeV^-4,4.4e-05,+0.000025/-0.000005,Hall A,e-,8.52,p,0.93827208816
901,901,0.615,-0.333,5.64,202.5,deg,deltad4SigLU,2.51e-05,nb GeV^-4,4e-05,+0.000019/-0.000005,Hall A,e-,8.52,p,0.93827208816
902,902,0.615,-0.333,5.64,217.5,deg,deltad4SigLU,-6.56e-05,nb GeV^-4,4e-05,+0.000021/-0.000028,Hall A,e-,8.52,p,0.93827208816
903,903,0.615,-0.333,5.64,232.5,deg,deltad4SigLU,-8.58e-06,nb GeV^-4,4.2e-05,+0.000005/-0.000004,Hall A,e-,8.52,p,0.93827208816
904,904,0.615,-0.333,5.64,247.5,deg,deltad4SigLU,-7.69e-05,nb GeV^-4,4.6e-05,+0.000022/-0.000006,Hall A,e-,8.52,p,0.93827208816
905,905,0.615,-0.333,5.64,262.5,deg,deltad4SigLU,-0.000125,nb GeV^-4,4.6e-05,+0.000029/-0.000006,Hall A,e-,8.52,p,0.93827208816
906,906,0.615,-0.333,5.64,277.5,deg,deltad4SigLU,-0.00017,nb GeV^-4,4.6e-05,+0.000014/-0.000011,Hall A,e-,8.52,p,0.93827208816
907,907,0.615,-0.333,5.64,292.5,deg,deltad4SigLU,-0.00014,nb GeV^-4,4.2e-05,+0.000005/-0.000029,Hall A,e-,8.52,p,0.93827208816
908,908,0.615,-0.333,5.64,307.5,deg,deltad4SigLU,-0.000113,nb GeV^-4,4.3e-05,+0.000015/-0.000017,Hall A,e-,8.52,p,0.93827208816
909,909,0.615,-0.333,5.64,322.5,deg,deltad4SigLU,-8.92e-05,nb GeV^-4,5e-05,+0.000046/-0.000011,Hall A,e-,8.52,p,0.93827208816
910,910,0.615,-0.333,5.64,337.5,deg,deltad4SigLU,-4.11e-05,nb GeV^-4,6.4e-05,+0.000008/-0.000025,Hall A,e-,8.52,p,0.93827208816
911,911,0.615,-0.333,5.64,352.5,deg,deltad4SigLU,-1.36e-05,nb GeV^-4,8.8e-05,+0.000075/-0.000001,Hall A,e-,8.52,p,0.93827208816
912,912,0.617,-0.467,5.65,7.5,deg,deltad4SigLU,-2.15e-05,nb GeV^-4,0.00011,+0.000092/-0.000010,Hall A,e-,8.52,p,0.93827208816
913,913,0.617,-0.467,5.65,22.5,deg,deltad4SigLU,0.000106,nb GeV^-4,8.9e-05,+0.000035/-0.000029,Hall A,e-,8.52,p,0.93827208816
914,914,0.617,-0.467,5.65,37.5,deg,deltad4SigLU,0.000118,nb GeV^-4,6e-05,+0.000018/-0.000013,Hall A,e-,8.52,p,0.93827208816
915,915,0.617,-0.467,5.65,52.5,deg,deltad4SigLU,0.000113,nb GeV^-4,4.6e-05,+0.000029/-0.000014,Hall A,e-,8.52,p,0.93827208816
916,916,0.617,-0.467,5.65,67.5,deg,deltad4SigLU,8.01e-05,nb GeV^-4,3.8e-05,+0.000013/-0.000008,Hall A,e-,8.52,p,0.93827208816
917,917,0.617,-0.467,5.65,82.5,deg,deltad4SigLU,4.29e-05,nb GeV^-4,3.7e-05,+0.000018/-0.000012,Hall A,e-,8.52,p,0.93827208816
918,918,0.617,-0.467,5.65,97.5,deg,deltad4SigLU,5.44e-05,nb GeV^-4,3.5e-05,+0.000012/-0.000010,Hall A,e-,8.52,p,0.93827208816
919,919,0.617,-0.467,5.65,112.5,deg,deltad4SigLU,9.5e-05,nb GeV^-4,3.4e-05,+0.000013/-0.000012,Hall A,e-,8.52,p,0.93827208816
920,920,0.617,-0.467,5.65,127.5,deg,deltad4SigLU,9.77e-06,nb GeV^-4,3.3e-05,+0.000023/-0.000005,Hall A,e-,8.52,p,0.93827208816
921,921,0.617,-0.467,5.65,142.5,deg,deltad4SigLU,0.000115,nb GeV^-4,3.5e-05,+0.000010/-0.000040,Hall A,e-,8.52,p,0.93827208816
922,922,0.617,-0.467,5.65,157.5,deg,deltad4SigLU,-1.73e-05,nb GeV^-4,3.5e-05,+0.000019/-0.000009,Hall A,e-,8.52,p,0.93827208816
923,923,0.617,-0.467,5.65,172.5,deg,deltad4SigLU,-2.83e-05,nb GeV^-4,3.5e-05,+0.000018/-0.000009,Hall A,e-,8.52,p,0.93827208816
924,924,0.617,-0.467,5.65,187.5,deg,deltad4SigLU,1.47e-05,nb GeV^-4,4.5e-05,+0.000013/-0.000008,Hall A,e-,8.52,p,0.93827208816
925,925,0.617,-0.467,5.65,202.5,deg,deltad4SigLU,1.22e-06,nb GeV^-4,4e-05,+0.000006/-0.000020,Hall A,e-,8.52,p,0.93827208816
926,926,0.617,-0.467,5.65,217.5,deg,deltad4SigLU,-4.5e-05,nb GeV^-4,4.2e-05,+0.000038/-0.000021,Hall A,e-,8.52,p,0.93827208816
927,927,0.617,-0.467,5.65,232.5,deg,deltad4SigLU,-7.49e-05,nb GeV^-4,4.3e-05,+0.000003/-0.000016,Hall A,e-,8.52,p,0.93827208816
928,928,0.617,-0.467,5.65,247.5,deg,deltad4SigLU,-7.19e-05,nb GeV^-4,4.5e-05,+0.000040/-0.000005,Hall A,e-,8.52,p,0.93827208816
929,929,0.617,-0.467,5.65,262.5,deg,deltad4SigLU,-0.000142,nb GeV^-4,4.9e-05,+0.000009/-0.000022,Hall A,e-,8.52,p,0.93827208816
930,930,0.617,-0.467,5.65,277.5,deg,deltad4SigLU,-9.88e-05,nb GeV^-4,4.6e-05,+0.000017/-0.000013,Hall A,e-,8.52,p,0.93827208816
931,931,0.617,-0.467,5.65,292.5,deg,deltad4SigLU,-6.15e-05,nb GeV^-4,4.5e-05,+0.000027/-0.000002,Hall A,e-,8.52,p,0.93827208816
932,932,0.617,-0.467,5.65,307.5,deg,deltad4SigLU,-0.000149,nb GeV^-4,4.9e-05,+0.000017/-0.000011,Hall A,e-,8.52,p,0.93827208816
933,933,0.617,-0.467,5.65,322.5,deg,deltad4SigLU,-0.000154,nb GeV^-4,5.9e-05,+0.000026/-0.000009,Hall A,e-,8.52,p,0.93827208816
934,934,0.617,-0.467,5.65,337.5,deg,deltad4SigLU,-7.91e-06,nb GeV^-4,9.3e-05,+0.000026/-0.000038,Hall A,e-,8.52,p,0.93827208816
935,935,0.617,-0.467,5.65,352.5,deg,deltad4SigLU,-9.55e-05,nb GeV^-4,0.00016,+0.000058/-0.000004,Hall A,e-,8.52,p,0.93827208816
936,936,0.616,-0.654,5.66,7.5,deg,deltad4SigLU,0.000117,nb GeV^-4,0.00034,+0.000030/-0.000250,Hall A,e-,8.52,p,0.93827208816
937,937,0.616,-0.654,5.66,22.5,deg,deltad4SigLU,0.000393,nb GeV^-4,0.00017,+0.000026/-0.000083,Hall A,e-,8.52,p,0.93827208816
938,938,0.616,-0.654,5.66,37.5,deg,deltad4SigLU,0.000113,nb GeV^-4,7.2e-05,+0.000028/-0.000018,Hall A,e-,8.52,p,0.93827208816
939,939,0.616,-0.654,5.66,52.5,deg,deltad4SigLU,8.77e-05,nb GeV^-4,4.3e-05,+0.000011/-0.000005,Hall A,e-,8.52,p,0.93827208816
940,940,0.616,-0.654,5.66,67.5,deg,deltad4SigLU,5.16e-05,nb GeV^-4,3.7e-05,+0.000003/-0.000025,Hall A,e-,8.52,p,0.93827208816
941,941,0.616,-0.654,5.66,82.5,deg,deltad4SigLU,6.62e-05,nb GeV^-4,3.2e-05,+0.000003/-0.000022,Hall A,e-,8.52,p,0.93827208816
942,942,0.616,-0.654,5.66,97.5,deg,deltad4SigLU,5.28e-05,nb GeV^-4,2.9e-05,+0.000004/-0.000009,Hall A,e-,8.52,p,0.93827208816
943,943,0.616,-0.654,5.66,112.5,deg,deltad4SigLU,3.8e-05,nb GeV^-4,2.6e-05,+0.000008/-0.000016,Hall A,e-,8.52,p,0.93827208816
944,944,0.616,-0.654,5.66,127.5,deg,deltad4SigLU,5.28e-05,nb GeV^-4,2.5e-05,+0.000004/-0.000019,Hall A,e-,8.52,p,0.93827208816
945,945,0.616,-0.654,5.66,142.5,deg,deltad4SigLU,1.54e-05,nb GeV^-4,2.8e-05,+0.000001/-0.000021,Hall A,e-,8.52,p,0.93827208816
946,946,0.616,-0.654,5.66,157.5,deg,deltad4SigLU,-1.98e-05,nb GeV^-4,2.9e-05,+0.000022/-0.000002,Hall A,e-,8.52,p,0.93827208816
947,947,0.616,-0.654,5.66,172.5,deg,deltad4SigLU,1.66e-05,nb GeV^-4,2.7e-05,+0.000003/-0.000019,Hall A,e-,8.52,p,0.93827208816
948,948,0.616,-0.654,5.66,187.5,deg,deltad4SigLU,-8.32e-07,nb GeV^-4,3.2e-05,+0.000010/-0.000008,Hall A,e-,8.52,p,0.93827208816
949,949,0.616,-0.654,5.66,202.5,deg,deltad4SigLU,8.67e-06,nb GeV^-4,2.9e-05,+0.000000/-0.000023,Hall A,e-,8.52,p,0.93827208816
950,950,0.616,-0.654,5.66,217.5,deg,deltad4SigLU,-1.88e-05,nb GeV^-4,3e-05,+0.000010/-0.000014,Hall A,e-,8.52,p,0.93827208816
951,951,0.616,-0.654,5.66,232.5,deg,deltad4SigLU,-5.64e-05,nb GeV^-4,3e-05,+0.000013/-0.000006,Hall A,e-,8.52,p,0.93827208816
952,952,0.616,-0.654,5.66,247.5,deg,deltad4SigLU,-6.86e-05,nb GeV^-4,3.5e-05,+0.000005/-0.000007,Hall A,e-,8.52,p,0.93827208816
953,953,0.616,-0.654,5.66,262.5,deg,deltad4SigLU,-4.67e-05,nb GeV^-4,3.9e-05,+0.000006/-0.000013,Hall A,e-,8.52,p,0.93827208816
954,954,0.616,-0.654,5.66,277.5,deg,deltad4SigLU,-8.27e-05,nb GeV^-4,3.7e-05,+0.000015/-0.000011,Hall A,e-,8.52,p,0.93827208816
955,955,0.616,-0.654,5.66,292.5,deg,deltad4SigLU,-9.51e-05,nb GeV^-4,3.7e-05,+0.000010/-0.000009,Hall A,e-,8.52,p,0.93827208816
956,956,0.616,-0.654,5.66,307.5,deg,deltad4SigLU,-0.000154,nb GeV^-4,4.8e-05,+0.000058/-0.000009,Hall A,e-,8.52,p,0.93827208816
957,957,0.616,-0.654,5.66,322.5,deg,deltad4SigLU,-7.27e-05,nb GeV^-4,8e-05,+0.000065/-0.000007,Hall A,e-,8.52,p,0.93827208816
958,958,0.616,-0.654,5.66,337.5,deg,deltad4SigLU,0.000129,nb GeV^-4,0.00018,+0.000004/-0.000067,Hall A,e-,8.52,p,0.93827208816
959,959,0.616,-0.654,5.66,352.5,deg,deltad4SigLU,-0.000357,nb GeV^-4,0.00047,+0.000011/-0.000180,Hall A,e-,8.52,p,0.93827208816
960,960,0.608,-0.06,8.44,7.5,deg,deltad4SigLU,-1.53e-05,nb GeV^-4,2e-05,+0.000005/-0.000004,Hall A,e-,10.59,p,0.93827208816
961,961,0.608,-0.06,8.44,22.5,deg,deltad4SigLU,-2.68e-05,nb GeV^-4,2.2e-05,+0.000007/-0.000004,Hall A,e-,10.59,p,0.93827208816
962,962,0.608,-0.06,8.44,37.5,deg,deltad4SigLU,2.89e-05,nb GeV^-4,2.1e-05,+0.000002/-0.000011,Hall A,e-,10.59,p,0.93827208816
