xB,t,Q2,phi,deg/rad,bin,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
0.399,-0.494,2.865,7.5,deg,101,d4SigUU,0.0064229,nb GeV^-4,0.00098625,0.0023506,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,22.4,deg,101,d4SigUU,0.0080412,nb GeV^-4,0.0011888,0.0027886,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,37.4,deg,101,d4SigUU,0.0085605,nb GeV^-4,0.0011674,0.0031526,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,52.4,deg,101,d4SigUU,0.0044022,nb GeV^-4,0.0010697,0.0017096,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,74.7,deg,101,d4SigUU,0.0026485,nb GeV^-4,0.0010492,0.0012392,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,112.5,deg,101,d4SigUU,0.0041533,nb GeV^-4,0.00087814,0.0015085,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,142.5,deg,101,d4SigUU,0.0048909,nb GeV^-4,0.0017618,0.0018377,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,157.5,deg,101,d4SigUU,0.0049608,nb GeV^-4,0.0014544,0.0018694,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,210,deg,101,d4SigUU,0.0065292,nb GeV^-4,0.0010993,0.0020576,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,322.6,deg,101,d4SigUU,0.0061727,nb GeV^-4,0.0013369,0.0024095,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,337.6,deg,101,d4SigUU,0.0080351,nb GeV^-4,0.0011966,0.002735,CLAS,e-,10.6,p,0.938272088
0.399,-0.494,2.865,352.5,deg,101,d4SigUU,0.0076742,nb GeV^-4,0.00099698,0.0026468,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,7.4,deg,102,d4SigUU,0.0057894,nb GeV^-4,0.0010519,0.0020747,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,22.3,deg,102,d4SigUU,0.0046358,nb GeV^-4,0.0012168,0.0018089,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,97.5,deg,102,d4SigUU,0.0027417,nb GeV^-4,0.00089868,0.0011628,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,112.5,deg,102,d4SigUU,0.0031724,nb GeV^-4,0.00074791,0.0011345,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,127.5,deg,102,d4SigUU,0.0039026,nb GeV^-4,0.00092415,0.0015182,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,157.5,deg,102,d4SigUU,0.0034617,nb GeV^-4,0.0009778,0.0010604,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,180,deg,102,d4SigUU,0.0033707,nb GeV^-4,0.00084181,0.0010362,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,202.5,deg,102,d4SigUU,0.0042881,nb GeV^-4,0.0014797,0.001637,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,217.5,deg,102,d4SigUU,0.0035151,nb GeV^-4,0.0011071,0.001154,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,337.7,deg,102,d4SigUU,0.0092538,nb GeV^-4,0.0021258,0.0039245,CLAS,e-,10.6,p,0.938272088
0.4,-0.696,2.86,352.6,deg,102,d4SigUU,0.0050356,nb GeV^-4,0.0010256,0.0019233,CLAS,e-,10.6,p,0.938272088
0.4,-0.897,2.858,7.4,deg,103,d4SigUU,0.0044373,nb GeV^-4,0.0010827,0.0016339,CLAS,e-,10.6,p,0.938272088
0.4,-0.897,2.858,127.5,deg,103,d4SigUU,0.0029615,nb GeV^-4,0.00074645,0.001099,CLAS,e-,10.6,p,0.938272088
0.4,-0.897,2.858,180,deg,103,d4SigUU,0.0028681,nb GeV^-4,0.00084387,0.00095827,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,7.5,deg,104,d4SigUU,0.0073049,nb GeV^-4,0.0011936,0.0026612,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,22.4,deg,104,d4SigUU,0.005571,nb GeV^-4,0.0011828,0.0021042,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,37.4,deg,104,d4SigUU,0.0071131,nb GeV^-4,0.0016263,0.0031983,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,52.4,deg,104,d4SigUU,0.0074091,nb GeV^-4,0.0017968,0.0028734,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,67.4,deg,104,d4SigUU,0.0072174,nb GeV^-4,0.0013418,0.0024239,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,82.4,deg,104,d4SigUU,0.0063518,nb GeV^-4,0.00104,0.0021568,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,97.4,deg,104,d4SigUU,0.0042918,nb GeV^-4,0.00094934,0.001587,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,112.4,deg,104,d4SigUU,0.004948,nb GeV^-4,0.0012835,0.0018832,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,134.8,deg,104,d4SigUU,0.0027981,nb GeV^-4,0.0010231,0.00098275,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,225.2,deg,104,d4SigUU,0.003132,nb GeV^-4,0.00083635,0.0011884,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,255.3,deg,104,d4SigUU,0.0024954,nb GeV^-4,0.00085191,0.0010019,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,277.6,deg,104,d4SigUU,0.0042748,nb GeV^-4,0.0011972,0.0016337,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,292.6,deg,104,d4SigUU,0.0064968,nb GeV^-4,0.0017152,0.0023519,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,307.6,deg,104,d4SigUU,0.012101,nb GeV^-4,0.0034437,0.0044183,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,322.6,deg,104,d4SigUU,0.0049799,nb GeV^-4,0.0016563,0.0022876,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,337.6,deg,104,d4SigUU,0.0058902,nb GeV^-4,0.0012611,0.0021262,CLAS,e-,10.6,p,0.938272088
0.396,-0.321,3.787,352.5,deg,104,d4SigUU,0.0066259,nb GeV^-4,0.0010998,0.0028785,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,7.4,deg,105,d4SigUU,0.0059754,nb GeV^-4,0.0006774,0.0021387,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,22.4,deg,105,d4SigUU,0.0049447,nb GeV^-4,0.00062945,0.0016669,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,37.3,deg,105,d4SigUU,0.0053408,nb GeV^-4,0.00073579,0.0020432,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,52.4,deg,105,d4SigUU,0.0066316,nb GeV^-4,0.0011356,0.0030269,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,82.4,deg,105,d4SigUU,0.0028186,nb GeV^-4,0.00057325,0.00095558,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,97.4,deg,105,d4SigUU,0.002743,nb GeV^-4,0.00045938,0.00095052,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,112.4,deg,105,d4SigUU,0.0020833,nb GeV^-4,0.00050703,0.00076908,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,127.5,deg,105,d4SigUU,0.0024025,nb GeV^-4,0.00072823,0.00099571,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,142.5,deg,105,d4SigUU,0.0031229,nb GeV^-4,0.00066612,0.0010255,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,157.5,deg,105,d4SigUU,0.0018174,nb GeV^-4,0.00064987,0.00083386,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,180,deg,105,d4SigUU,0.00184,nb GeV^-4,0.00042381,0.0006192,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,210.1,deg,105,d4SigUU,0.002275,nb GeV^-4,0.00053416,0.00074251,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,232.5,deg,105,d4SigUU,0.0027133,nb GeV^-4,0.00057131,0.0010017,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,270.4,deg,105,d4SigUU,0.0026841,nb GeV^-4,0.00089007,0.00091526,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,300.6,deg,105,d4SigUU,0.0032116,nb GeV^-4,0.0011025,0.0016036,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,337.6,deg,105,d4SigUU,0.0045199,nb GeV^-4,0.00076064,0.0020648,CLAS,e-,10.6,p,0.938272088
0.398,-0.493,3.781,352.6,deg,105,d4SigUU,0.0055731,nb GeV^-4,0.00064372,0.0019019,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,7.4,deg,106,d4SigUU,0.0045889,nb GeV^-4,0.00060339,0.0020217,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,22.3,deg,106,d4SigUU,0.003147,nb GeV^-4,0.00056328,0.0010811,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,37.3,deg,106,d4SigUU,0.0029019,nb GeV^-4,0.00057903,0.0010199,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,82.4,deg,106,d4SigUU,0.0020544,nb GeV^-4,0.00071193,0.0008424,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,97.4,deg,106,d4SigUU,0.0015703,nb GeV^-4,0.00039994,0.00055159,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,142.4,deg,106,d4SigUU,0.0014638,nb GeV^-4,0.00041903,0.00050521,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,165,deg,106,d4SigUU,0.0012051,nb GeV^-4,0.00031079,0.00043545,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,187.5,deg,106,d4SigUU,0.0013252,nb GeV^-4,0.00034469,0.00043629,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,202.5,deg,106,d4SigUU,0.00094518,nb GeV^-4,0.0003605,0.00033856,CLAS,e-,10.6,p,0.938272088
0.398,-0.695,3.774,352.6,deg,106,d4SigUU,0.0033633,nb GeV^-4,0.00055873,0.0011723,CLAS,e-,10.6,p,0.938272088
0.398,-0.896,3.767,7.4,deg,107,d4SigUU,0.0025811,nb GeV^-4,0.00055602,0.00089807,CLAS,e-,10.6,p,0.938272088
0.398,-0.896,3.767,22.2,deg,107,d4SigUU,0.0021814,nb GeV^-4,0.00066078,0.00084436,CLAS,e-,10.6,p,0.938272088
0.398,-0.896,3.767,37.2,deg,107,d4SigUU,0.0030825,nb GeV^-4,0.00085809,0.0014976,CLAS,e-,10.6,p,0.938272088
0.398,-0.896,3.767,112.5,deg,107,d4SigUU,0.00076502,nb GeV^-4,0.00030372,0.00035266,CLAS,e-,10.6,p,0.938272088
0.398,-0.896,3.767,225.1,deg,107,d4SigUU,0.0008725,nb GeV^-4,0.00033693,0.00039315,CLAS,e-,10.6,p,0.938272088
0.398,-0.896,3.767,345.9,deg,107,d4SigUU,0.0020942,nb GeV^-4,0.00052805,0.00079814,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,7.5,deg,108,d4SigUU,0.0087877,nb GeV^-4,0.0012116,0.0029483,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,22.4,deg,108,d4SigUU,0.0059497,nb GeV^-4,0.0011941,0.0021071,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,37.4,deg,108,d4SigUU,0.0067746,nb GeV^-4,0.0016361,0.0024627,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,52.3,deg,108,d4SigUU,0.0077448,nb GeV^-4,0.0013327,0.0026317,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,67.4,deg,108,d4SigUU,0.0055239,nb GeV^-4,0.00086665,0.0021711,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,82.4,deg,108,d4SigUU,0.0052162,nb GeV^-4,0.00088742,0.0017617,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,104.5,deg,108,d4SigUU,0.0035738,nb GeV^-4,0.0006878,0.0011771,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,134.7,deg,108,d4SigUU,0.0022423,nb GeV^-4,0.0006355,0.001055,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,164.9,deg,108,d4SigUU,0.0029363,nb GeV^-4,0.00087525,0.0010111,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,195.1,deg,108,d4SigUU,0.0025174,nb GeV^-4,0.00074463,0.00083804,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,225.3,deg,108,d4SigUU,0.0026296,nb GeV^-4,0.00066227,0.00088042,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,255.5,deg,108,d4SigUU,0.0042077,nb GeV^-4,0.0010632,0.0014216,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,277.6,deg,108,d4SigUU,0.0052483,nb GeV^-4,0.0013501,0.0019683,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,292.6,deg,108,d4SigUU,0.0057119,nb GeV^-4,0.0014216,0.0020678,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,315.6,deg,108,d4SigUU,0.0068304,nb GeV^-4,0.0016418,0.0023485,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,337.6,deg,108,d4SigUU,0.0065433,nb GeV^-4,0.0016786,0.0022797,CLAS,e-,10.6,p,0.938272088
0.393,-0.321,5.069,352.6,deg,108,d4SigUU,0.0072087,nb GeV^-4,0.0011519,0.002398,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,7.4,deg,109,d4SigUU,0.0053768,nb GeV^-4,0.0007841,0.0018687,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,22.3,deg,109,d4SigUU,0.0040096,nb GeV^-4,0.00065281,0.0016286,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,37.3,deg,109,d4SigUU,0.003876,nb GeV^-4,0.00080856,0.0013201,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,52.3,deg,109,d4SigUU,0.0030752,nb GeV^-4,0.0007737,0.0011557,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,67.3,deg,109,d4SigUU,0.0026248,nb GeV^-4,0.00049222,0.0010983,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,82.3,deg,109,d4SigUU,0.0029179,nb GeV^-4,0.00041,0.00095951,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,97.3,deg,109,d4SigUU,0.001325,nb GeV^-4,0.00032411,0.00048127,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,112.4,deg,109,d4SigUU,0.0015549,nb GeV^-4,0.0004288,0.00053478,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,127.4,deg,109,d4SigUU,0.0020055,nb GeV^-4,0.00047495,0.00067451,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,142.4,deg,109,d4SigUU,0.0019418,nb GeV^-4,0.00047165,0.00063812,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,164.9,deg,109,d4SigUU,0.0013519,nb GeV^-4,0.00033848,0.00044728,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,187.5,deg,109,d4SigUU,0.0016664,nb GeV^-4,0.00031957,0.0005602,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,202.5,deg,109,d4SigUU,0.0015275,nb GeV^-4,0.00041874,0.0005483,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,225.3,deg,109,d4SigUU,0.0016342,nb GeV^-4,0.00035294,0.00055629,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,247.6,deg,109,d4SigUU,0.0020832,nb GeV^-4,0.0004989,0.0007541,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,262.7,deg,109,d4SigUU,0.0016679,nb GeV^-4,0.00063664,0.0006288,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,315.9,deg,109,d4SigUU,0.0024289,nb GeV^-4,0.00092028,0.001162,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,337.7,deg,109,d4SigUU,0.0050455,nb GeV^-4,0.0012344,0.0020478,CLAS,e-,10.6,p,0.938272088
0.394,-0.491,5.062,352.6,deg,109,d4SigUU,0.0057856,nb GeV^-4,0.00084015,0.0026016,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,7.4,deg,110,d4SigUU,0.0051482,nb GeV^-4,0.00063739,0.0016991,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,22.2,deg,110,d4SigUU,0.0032272,nb GeV^-4,0.00050416,0.0011637,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,43.7,deg,110,d4SigUU,0.0014868,nb GeV^-4,0.00032605,0.00048636,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,74.1,deg,110,d4SigUU,0.0006264,nb GeV^-4,0.00023782,0.00023352,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,97.3,deg,110,d4SigUU,0.0012186,nb GeV^-4,0.00025816,0.00041243,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,112.4,deg,110,d4SigUU,0.00089977,nb GeV^-4,0.00027318,0.00030113,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,127.4,deg,110,d4SigUU,0.0011696,nb GeV^-4,0.00029917,0.00037754,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,142.4,deg,110,d4SigUU,0.00077176,nb GeV^-4,0.00021404,0.00025919,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,157.5,deg,110,d4SigUU,0.00079346,nb GeV^-4,0.00024122,0.00025879,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,180,deg,110,d4SigUU,0.00055344,nb GeV^-4,0.00014984,0.00018595,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,202.5,deg,110,d4SigUU,0.00044479,nb GeV^-4,0.00016155,0.00015001,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,247.6,deg,110,d4SigUU,0.00077003,nb GeV^-4,0.00027011,0.00034789,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,262.6,deg,110,d4SigUU,0.0013023,nb GeV^-4,0.00045171,0.00046591,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,337.8,deg,110,d4SigUU,0.0042394,nb GeV^-4,0.00080057,0.0016926,CLAS,e-,10.6,p,0.938272088
0.395,-0.693,5.054,352.6,deg,110,d4SigUU,0.0054268,nb GeV^-4,0.0006531,0.0021023,CLAS,e-,10.6,p,0.938272088
0.48,-0.496,2.92,14.9,deg,111,d4SigUU,0.0044366,nb GeV^-4,0.0012469,0.0019241,CLAS,e-,10.6,p,0.938272088
0.48,-0.496,2.92,74.9,deg,111,d4SigUU,0.0070532,nb GeV^-4,0.0026282,0.0026312,CLAS,e-,10.6,p,0.938272088
0.48,-0.496,2.92,97.5,deg,111,d4SigUU,0.0088536,nb GeV^-4,0.002648,0.0036306,CLAS,e-,10.6,p,0.938272088
0.48,-0.496,2.92,112.5,deg,111,d4SigUU,0.0056296,nb GeV^-4,0.0019081,0.0021586,CLAS,e-,10.6,p,0.938272088
0.48,-0.496,2.92,352.5,deg,111,d4SigUU,0.0045088,nb GeV^-4,0.0014705,0.0022648,CLAS,e-,10.6,p,0.938272088
0.48,-0.696,2.92,14.8,deg,112,d4SigUU,0.0033103,nb GeV^-4,0.0010358,0.0014962,CLAS,e-,10.6,p,0.938272088
0.48,-0.696,2.92,112.5,deg,112,d4SigUU,0.0040096,nb GeV^-4,0.0013774,0.0014506,CLAS,e-,10.6,p,0.938272088
0.48,-0.696,2.92,127.5,deg,112,d4SigUU,0.0059331,nb GeV^-4,0.0015063,0.0020171,CLAS,e-,10.6,p,0.938272088
0.48,-0.696,2.92,240,deg,112,d4SigUU,0.0055186,nb GeV^-4,0.0020377,0.002127,CLAS,e-,10.6,p,0.938272088
0.48,-0.696,2.92,352.5,deg,112,d4SigUU,0.00445,nb GeV^-4,0.0014085,0.0017294,CLAS,e-,10.6,p,0.938272088
0.496,-0.503,3.765,14.9,deg,113,d4SigUU,0.0018956,nb GeV^-4,0.00035716,0.00070843,CLAS,e-,10.6,p,0.938272088
0.496,-0.503,3.765,44.8,deg,113,d4SigUU,0.0016123,nb GeV^-4,0.00038873,0.00068262,CLAS,e-,10.6,p,0.938272088
0.496,-0.503,3.765,82.2,deg,113,d4SigUU,0.0020813,nb GeV^-4,0.0004479,0.0007336,CLAS,e-,10.6,p,0.938272088
0.496,-0.503,3.765,112.5,deg,113,d4SigUU,0.0021036,nb GeV^-4,0.00061107,0.00074715,CLAS,e-,10.6,p,0.938272088
0.496,-0.503,3.765,270.2,deg,113,d4SigUU,0.0020086,nb GeV^-4,0.00055189,0.00073079,CLAS,e-,10.6,p,0.938272088
0.496,-0.503,3.765,292.5,deg,113,d4SigUU,0.0031904,nb GeV^-4,0.00095638,0.0014892,CLAS,e-,10.6,p,0.938272088
0.496,-0.503,3.765,352.5,deg,113,d4SigUU,0.0012276,nb GeV^-4,0.00045466,0.00051357,CLAS,e-,10.6,p,0.938272088
0.506,-0.696,3.777,7.5,deg,114,d4SigUU,0.0017814,nb GeV^-4,0.00044007,0.00065133,CLAS,e-,10.6,p,0.938272088
0.506,-0.696,3.777,22.5,deg,114,d4SigUU,0.0011375,nb GeV^-4,0.00044838,0.00040997,CLAS,e-,10.6,p,0.938272088
0.506,-0.696,3.777,97.5,deg,114,d4SigUU,0.0017945,nb GeV^-4,0.0004956,0.00071994,CLAS,e-,10.6,p,0.938272088
0.506,-0.696,3.777,112.5,deg,114,d4SigUU,0.0011327,nb GeV^-4,0.00037437,0.00042838,CLAS,e-,10.6,p,0.938272088
0.506,-0.696,3.777,127.5,deg,114,d4SigUU,0.0020109,nb GeV^-4,0.00045654,0.00069574,CLAS,e-,10.6,p,0.938272088
0.506,-0.696,3.777,337.6,deg,114,d4SigUU,0.0023538,nb GeV^-4,0.00060101,0.00097481,CLAS,e-,10.6,p,0.938272088
0.506,-0.696,3.777,352.6,deg,114,d4SigUU,0.0025566,nb GeV^-4,0.00047274,0.0010227,CLAS,e-,10.6,p,0.938272088
0.506,-0.896,3.774,97.5,deg,115,d4SigUU,0.0013918,nb GeV^-4,0.00048424,0.00060518,CLAS,e-,10.6,p,0.938272088
0.506,-0.896,3.774,112.5,deg,115,d4SigUU,0.0012164,nb GeV^-4,0.00036701,0.00048672,CLAS,e-,10.6,p,0.938272088
0.506,-0.896,3.774,142.5,deg,115,d4SigUU,0.0019245,nb GeV^-4,0.00052418,0.0005921,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,7.5,deg,116,d4SigUU,0.0013273,nb GeV^-4,0.00024669,0.00045191,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,22.4,deg,116,d4SigUU,0.0016591,nb GeV^-4,0.00027191,0.00057408,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,37.4,deg,116,d4SigUU,0.0014175,nb GeV^-4,0.00029202,0.00054723,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,52.4,deg,116,d4SigUU,0.0012499,nb GeV^-4,0.0003302,0.00045859,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,67.4,deg,116,d4SigUU,0.0012793,nb GeV^-4,0.00040123,0.00048864,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,82.4,deg,116,d4SigUU,0.0017037,nb GeV^-4,0.00041949,0.00066719,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,97.4,deg,116,d4SigUU,0.0016869,nb GeV^-4,0.00036924,0.00065963,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,112.4,deg,116,d4SigUU,0.00085063,nb GeV^-4,0.00029325,0.00032105,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,134.9,deg,116,d4SigUU,0.0015149,nb GeV^-4,0.00033847,0.00062261,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,217.7,deg,116,d4SigUU,0.00077242,nb GeV^-4,0.00027241,0.00026942,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,255.2,deg,116,d4SigUU,0.0011987,nb GeV^-4,0.00036602,0.00042183,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,285.3,deg,116,d4SigUU,0.00097009,nb GeV^-4,0.00028516,0.00035545,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,315.3,deg,116,d4SigUU,0.002317,nb GeV^-4,0.00047675,0.00091707,CLAS,e-,10.6,p,0.938272088
0.492,-0.503,4.998,345.1,deg,116,d4SigUU,0.0012844,nb GeV^-4,0.00027231,0.00048132,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,7.5,deg,117,d4SigUU,0.00064295,nb GeV^-4,0.00020016,0.00025023,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,22.4,deg,117,d4SigUU,0.00078467,nb GeV^-4,0.00019738,0.00031206,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,37.4,deg,117,d4SigUU,0.00080213,nb GeV^-4,0.00020241,0.00029754,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,52.4,deg,117,d4SigUU,0.00057048,nb GeV^-4,0.00018397,0.00020804,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,67.4,deg,117,d4SigUU,0.00082559,nb GeV^-4,0.00023785,0.00028941,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,82.4,deg,117,d4SigUU,0.00078995,nb GeV^-4,0.00021915,0.00031389,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,97.4,deg,117,d4SigUU,0.00066758,nb GeV^-4,0.0001807,0.00026293,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,210.1,deg,117,d4SigUU,0.00077219,nb GeV^-4,0.00023977,0.00025804,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,247.5,deg,117,d4SigUU,0.00089019,nb GeV^-4,0.00028397,0.00031866,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,292.6,deg,117,d4SigUU,0.0013041,nb GeV^-4,0.00036932,0.00045425,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,307.6,deg,117,d4SigUU,0.0009232,nb GeV^-4,0.00035425,0.00034805,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,330.4,deg,117,d4SigUU,0.00089655,nb GeV^-4,0.00028081,0.00039122,CLAS,e-,10.6,p,0.938272088
0.507,-0.694,4.99,352.5,deg,117,d4SigUU,0.00086321,nb GeV^-4,0.0002731,0.00033402,CLAS,e-,10.6,p,0.938272088
0.509,-0.895,4.981,14.6,deg,118,d4SigUU,0.00050248,nb GeV^-4,0.00013509,0.00021718,CLAS,e-,10.6,p,0.938272088
0.509,-0.895,4.981,44.5,deg,118,d4SigUU,0.00033703,nb GeV^-4,0.00013434,0.00015259,CLAS,e-,10.6,p,0.938272088
