,x_B,Q^2,t,phi,value,stat_u,syst_u (upper limit),syst_u (lower limit),col,obs,units,target,beam,RS
370,0.483,2.71,-0.0218,157.5,0.0208,0.002,0.00092,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
371,0.483,2.71,-0.0218,172.5,0.0223,0.0021,0.00087,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
372,0.483,2.71,-0.0218,187.5,0.0231,0.0021,0.0007,-0.0013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
373,0.483,2.71,-0.0218,202.5,0.0222,0.0021,0.00092,-0.0019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
374,0.483,2.71,-0.0218,217.5,0.0187,0.002,0.0017,-0.00059,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
375,0.483,2.71,-0.0218,232.5,0.0197,0.002,0.00091,-0.00099,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
376,0.483,2.71,-0.0218,247.5,0.0202,0.0021,0.00095,-0.00065,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
377,0.483,2.71,-0.0218,262.5,0.0234,0.0022,0.0013,-0.00085,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
378,0.483,2.71,-0.0218,277.5,0.0221,0.0022,0.00067,-0.0017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
379,0.483,2.71,-0.0218,292.5,0.024,0.0024,0.00094,-0.00074,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
380,0.483,2.71,-0.0218,307.5,0.0283,0.0025,0.0013,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
381,0.483,2.71,-0.0218,322.5,0.0275,0.0026,0.0011,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
382,0.483,2.71,-0.0218,337.5,0.0285,0.0027,0.0013,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
383,0.483,2.71,-0.0218,352.5,0.0263,0.0027,0.0015,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
384,0.483,2.71,-0.0643,7.5,0.0255,0.0035,0.0018,-0.002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
385,0.483,2.71,-0.0643,22.5,0.0275,0.0032,0.0011,-0.0023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
386,0.483,2.71,-0.0643,37.5,0.0257,0.0028,0.0012,-0.00081,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
387,0.483,2.71,-0.0643,52.5,0.0222,0.0025,0.0015,-0.0015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
388,0.483,2.71,-0.0643,67.5,0.0209,0.0022,0.00082,-0.0009,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
389,0.483,2.71,-0.0643,82.5,0.0204,0.0021,0.0008,-0.00068,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
390,0.483,2.71,-0.0643,97.5,0.0155,0.002,0.0013,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
391,0.483,2.71,-0.0643,112.5,0.0176,0.002,0.00057,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
392,0.483,2.71,-0.0643,127.5,0.0163,0.0018,0.00089,-0.00074,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
393,0.483,2.71,-0.0643,142.5,0.0142,0.0017,0.0011,-0.00044,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
394,0.483,2.71,-0.0643,157.5,0.0143,0.0018,0.0013,-0.00066,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
395,0.483,2.71,-0.0643,172.5,0.0119,0.0017,0.00073,-0.0016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
396,0.483,2.71,-0.0643,187.5,0.0164,0.0018,0.0007,-0.0019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
397,0.483,2.71,-0.0643,202.5,0.0186,0.0019,0.002,-0.00078,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
398,0.483,2.71,-0.0643,217.5,0.018,0.0019,0.00063,-0.001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
399,0.483,2.71,-0.0643,232.5,0.0137,0.0019,0.0015,-0.00078,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
400,0.483,2.71,-0.0643,247.5,0.0154,0.002,0.00054,-0.00061,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
401,0.483,2.71,-0.0643,262.5,0.0235,0.0022,0.00096,-0.001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
402,0.483,2.71,-0.0643,277.5,0.0241,0.0024,0.0018,-0.0017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
403,0.483,2.71,-0.0643,292.5,0.0208,0.0024,0.00087,-0.00091,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
404,0.483,2.71,-0.0643,307.5,0.0271,0.0026,0.002,-0.0021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
405,0.483,2.71,-0.0643,322.5,0.0283,0.0029,0.0027,-0.002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
406,0.483,2.71,-0.0643,337.5,0.0248,0.0031,0.0017,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
407,0.483,2.71,-0.0643,352.5,0.0287,0.0034,0.0017,-0.001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
408,0.484,2.71,-0.107,7.5,0.0308,0.0063,0.0038,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
409,0.484,2.71,-0.107,22.5,0.031,0.0047,0.0016,-0.0013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
410,0.484,2.71,-0.107,37.5,0.0236,0.0034,0.0023,-0.00097,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
411,0.484,2.71,-0.107,52.5,0.0209,0.0026,0.00078,-0.0015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
412,0.484,2.71,-0.107,67.5,0.0214,0.0023,0.00089,-0.0013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
413,0.484,2.71,-0.107,82.5,0.0183,0.0021,0.00068,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
414,0.484,2.71,-0.107,97.5,0.0122,0.002,0.00055,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
415,0.484,2.71,-0.107,112.5,0.0173,0.0019,0.0013,-0.0013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
416,0.484,2.71,-0.107,127.5,0.0132,0.0017,0.00043,-0.00094,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
417,0.484,2.71,-0.107,142.5,0.0119,0.0017,0.0005,-0.00079,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
418,0.484,2.71,-0.107,157.5,0.0156,0.002,0.0013,-0.0013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
419,0.484,2.71,-0.107,172.5,0.0115,0.0019,0.00099,-0.00064,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
420,0.484,2.71,-0.107,187.5,0.0141,0.002,0.00044,-0.001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
421,0.484,2.71,-0.107,202.5,0.0151,0.002,0.00074,-0.00061,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
422,0.484,2.71,-0.107,217.5,0.0141,0.0019,0.00058,-0.0017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
423,0.484,2.71,-0.107,232.5,0.0181,0.002,0.00055,-0.001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
424,0.484,2.71,-0.107,247.5,0.0157,0.0021,0.0005,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
425,0.484,2.71,-0.107,262.5,0.0184,0.0022,0.00059,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
426,0.484,2.71,-0.107,277.5,0.0173,0.0023,0.00085,-0.00086,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
427,0.484,2.71,-0.107,292.5,0.0239,0.0027,0.00072,-0.0017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
428,0.484,2.71,-0.107,307.5,0.0197,0.0029,0.00068,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
429,0.484,2.71,-0.107,322.5,0.0254,0.0036,0.0033,-0.00076,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
430,0.484,2.71,-0.107,337.5,0.023,0.0047,0.001,-0.0021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
431,0.484,2.71,-0.107,352.5,0.0311,0.0057,0.00094,-0.0036,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
432,0.485,2.71,-0.15,7.5,0.00758,0.017,0.011,-0.0049,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
433,0.485,2.71,-0.15,22.5,0.0425,0.0097,0.0029,-0.0074,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
434,0.485,2.71,-0.15,37.5,0.0127,0.0043,0.0031,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
435,0.485,2.71,-0.15,52.5,0.0194,0.0029,0.00064,-0.0016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
436,0.485,2.71,-0.15,67.5,0.0154,0.0024,0.0011,-0.00093,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
437,0.485,2.71,-0.15,82.5,0.0192,0.0022,0.0013,-0.00067,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
438,0.485,2.71,-0.15,97.5,0.015,0.002,0.00082,-0.0015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
439,0.485,2.71,-0.15,112.5,0.0106,0.0018,0.0015,-0.00063,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
440,0.485,2.71,-0.15,127.5,0.0101,0.0017,0.00068,-0.00047,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
441,0.485,2.71,-0.15,142.5,0.0115,0.0017,0.00044,-0.0006,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
442,0.485,2.71,-0.15,157.5,0.0139,0.002,0.00062,-0.00088,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
443,0.485,2.71,-0.15,172.5,0.0138,0.0022,0.001,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
444,0.485,2.71,-0.15,187.5,0.0162,0.0024,0.00054,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
445,0.485,2.71,-0.15,202.5,0.0127,0.0021,0.00095,-0.0005,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
446,0.485,2.71,-0.15,217.5,0.0113,0.0019,0.0018,-0.00083,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
447,0.485,2.71,-0.15,232.5,0.0136,0.0019,0.00059,-0.0013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
448,0.485,2.71,-0.15,247.5,0.0155,0.0021,0.0005,-0.00078,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
449,0.485,2.71,-0.15,262.5,0.0167,0.0021,0.00073,-0.00062,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
450,0.485,2.71,-0.15,277.5,0.0183,0.0022,0.0011,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
451,0.485,2.71,-0.15,292.5,0.0184,0.0026,0.0015,-0.0014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
452,0.485,2.71,-0.15,307.5,0.0183,0.0031,0.00087,-0.0016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
453,0.485,2.71,-0.15,322.5,0.0241,0.0049,0.00088,-0.0029,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
454,0.485,2.71,-0.15,337.5,0.0206,0.01,0.0027,-0.0023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
455,0.485,2.71,-0.15,352.5,0.0508,0.02,0.0062,-0.0091,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
456,0.485,2.72,-0.21,7.5,0.203,0.13,0.0062,-0.12,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
457,0.485,2.72,-0.21,22.5,0.0354,0.03,0.017,-0.012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
458,0.485,2.72,-0.21,37.5,0.0217,0.0068,0.0014,-0.0055,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
459,0.485,2.72,-0.21,52.5,0.0132,0.0027,0.00097,-0.00095,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
460,0.485,2.72,-0.21,67.5,0.0121,0.002,0.00084,-0.00087,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
461,0.485,2.72,-0.21,82.5,0.0136,0.0017,0.00057,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
462,0.485,2.72,-0.21,97.5,0.0141,0.0017,0.00079,-0.00044,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
463,0.485,2.72,-0.21,112.5,0.0137,0.0014,0.00091,-0.00043,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
464,0.485,2.72,-0.21,127.5,0.00757,0.0012,0.00059,-0.00038,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
465,0.485,2.72,-0.21,142.5,0.0099,0.0014,0.00083,-0.00086,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
466,0.485,2.72,-0.21,157.5,0.0128,0.0016,0.0011,-0.0006,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
467,0.485,2.72,-0.21,172.5,0.0184,0.0022,0.001,-0.0013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
468,0.485,2.72,-0.21,187.5,0.0206,0.0022,0.0012,-0.0018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
469,0.485,2.72,-0.21,202.5,0.0145,0.0018,0.00051,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
470,0.485,2.72,-0.21,217.5,0.0103,0.0015,0.00075,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
471,0.485,2.72,-0.21,232.5,0.0134,0.0016,0.00046,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
472,0.485,2.72,-0.21,247.5,0.0123,0.0015,0.00056,-0.00048,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
473,0.485,2.72,-0.21,262.5,0.0104,0.0014,0.0015,-0.00036,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
474,0.485,2.72,-0.21,277.5,0.0172,0.0017,0.00081,-0.00067,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
475,0.485,2.72,-0.21,292.5,0.0191,0.0021,0.0012,-0.00058,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
476,0.485,2.72,-0.21,307.5,0.0166,0.0034,0.0019,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
477,0.485,2.72,-0.21,322.5,0.00807,0.0072,0.0063,-0.003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
478,0.485,2.72,-0.21,337.5,-0.0232,0.038,0.038,-0.003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
479,0.485,2.72,-0.21,352.5,-0.0906,0.091,0.088,-0.069,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
480,0.497,4.5,-0.0313,7.5,0.00338,0.00022,0.00011,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
481,0.497,4.5,-0.0313,22.5,0.00357,0.00023,0.00017,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
482,0.497,4.5,-0.0313,37.5,0.00328,0.00021,0.00013,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
483,0.497,4.5,-0.0313,52.5,0.00343,0.00021,0.0002,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
484,0.497,4.5,-0.0313,67.5,0.00326,0.0002,0.00015,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
485,0.497,4.5,-0.0313,82.5,0.00346,0.0002,0.00013,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
486,0.497,4.5,-0.0313,97.5,0.00302,0.0002,0.00017,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
487,0.497,4.5,-0.0313,112.5,0.00302,0.00019,0.00017,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
488,0.497,4.5,-0.0313,127.5,0.00307,0.00019,9.2e-05,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
489,0.497,4.5,-0.0313,142.5,0.00291,0.00019,9.2e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
490,0.497,4.5,-0.0313,157.5,0.00279,0.00019,0.00014,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
491,0.497,4.5,-0.0313,172.5,0.00262,0.00018,0.00011,-8.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
492,0.497,4.5,-0.0313,187.5,0.00292,0.00019,0.00017,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
493,0.497,4.5,-0.0313,202.5,0.00314,0.0002,0.00013,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
494,0.497,4.5,-0.0313,217.5,0.00259,0.00019,0.00012,-9.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
495,0.497,4.5,-0.0313,232.5,0.00253,0.00018,9.1e-05,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
496,0.497,4.5,-0.0313,247.5,0.003,0.0002,0.00015,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
497,0.497,4.5,-0.0313,262.5,0.00341,0.00021,0.00017,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
498,0.497,4.5,-0.0313,277.5,0.00327,0.0002,0.00011,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
499,0.497,4.5,-0.0313,292.5,0.0037,0.00021,0.00016,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
500,0.497,4.5,-0.0313,307.5,0.00296,0.00019,0.0001,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
501,0.497,4.5,-0.0313,322.5,0.00329,0.0002,0.00016,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
502,0.497,4.5,-0.0313,337.5,0.00335,0.00022,0.00016,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
503,0.497,4.5,-0.0313,352.5,0.00354,0.00022,0.00018,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
504,0.501,4.53,-0.0926,7.5,0.00237,0.00029,0.00011,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
505,0.501,4.53,-0.0926,22.5,0.00261,0.00027,0.00014,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
506,0.501,4.53,-0.0926,37.5,0.00307,0.00025,0.0001,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
507,0.501,4.53,-0.0926,52.5,0.00271,0.00021,0.00011,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
508,0.501,4.53,-0.0926,67.5,0.00239,0.00018,0.00012,-8.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
509,0.501,4.53,-0.0926,82.5,0.0023,0.00017,0.00011,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
510,0.501,4.53,-0.0926,97.5,0.00224,0.00017,0.00014,-9.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
511,0.501,4.53,-0.0926,112.5,0.0023,0.00017,7.5e-05,-9.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
512,0.501,4.53,-0.0926,127.5,0.00195,0.00016,6.2e-05,-8.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
513,0.501,4.53,-0.0926,142.5,0.00215,0.00016,7.6e-05,-8.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
514,0.501,4.53,-0.0926,157.5,0.00194,0.00016,5.9e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
515,0.501,4.53,-0.0926,172.5,0.0019,0.00016,9e-05,-9.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
516,0.501,4.53,-0.0926,187.5,0.00208,0.00018,0.00015,-6.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
517,0.501,4.53,-0.0926,202.5,0.0025,0.00019,0.00021,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
518,0.501,4.53,-0.0926,217.5,0.00229,0.00019,7.1e-05,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
519,0.501,4.53,-0.0926,232.5,0.00249,0.00018,0.00012,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
520,0.501,4.53,-0.0926,247.5,0.00233,0.00018,7.1e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
521,0.501,4.53,-0.0926,262.5,0.00284,0.00019,9.9e-05,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
522,0.501,4.53,-0.0926,277.5,0.00292,0.00019,9.2e-05,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
523,0.501,4.53,-0.0926,292.5,0.00303,0.0002,0.00011,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
524,0.501,4.53,-0.0926,307.5,0.0025,0.0002,0.0001,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
525,0.501,4.53,-0.0926,322.5,0.00296,0.00024,0.00013,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
526,0.501,4.53,-0.0926,337.5,0.00292,0.00028,0.00014,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
527,0.501,4.53,-0.0926,352.5,0.00274,0.0003,0.00017,-8.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
528,0.504,4.56,-0.154,7.5,0.00224,0.00043,0.00019,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
529,0.504,4.56,-0.154,22.5,0.00287,0.0004,0.0001,-0.00025,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
530,0.504,4.56,-0.154,37.5,0.00189,0.00028,0.00013,-6.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
531,0.504,4.56,-0.154,52.5,0.00178,0.00021,8e-05,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
532,0.504,4.56,-0.154,67.5,0.00184,0.00018,7.5e-05,-8.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
533,0.504,4.56,-0.154,82.5,0.002,0.00017,7.2e-05,-7.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
534,0.504,4.56,-0.154,97.5,0.00166,0.00016,0.00011,-6.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
535,0.504,4.56,-0.154,112.5,0.00187,0.00016,5.6e-05,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
536,0.504,4.56,-0.154,127.5,0.00177,0.00016,9.6e-05,-5.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
537,0.504,4.56,-0.154,142.5,0.0016,0.00015,6.9e-05,-6.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
538,0.504,4.56,-0.154,157.5,0.00187,0.00016,6.9e-05,-7.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
539,0.504,4.56,-0.154,172.5,0.00185,0.00017,0.00012,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
540,0.504,4.56,-0.154,187.5,0.00214,0.00018,8.8e-05,-6.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
541,0.504,4.56,-0.154,202.5,0.00198,0.00019,0.0001,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
542,0.504,4.56,-0.154,217.5,0.00196,0.00019,7.1e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
543,0.504,4.56,-0.154,232.5,0.00197,0.00018,0.00013,-6.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
544,0.504,4.56,-0.154,247.5,0.00205,0.00018,0.00011,-7.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
545,0.504,4.56,-0.154,262.5,0.00213,0.00018,0.00014,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
546,0.504,4.56,-0.154,277.5,0.00228,0.00018,0.00011,-9.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
547,0.504,4.56,-0.154,292.5,0.00242,0.00019,0.00011,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
548,0.504,4.56,-0.154,307.5,0.00244,0.00022,7.6e-05,-0.00019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
549,0.504,4.56,-0.154,322.5,0.00232,0.00029,8e-05,-9.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
550,0.504,4.56,-0.154,337.5,0.00219,0.00037,0.00022,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
551,0.504,4.56,-0.154,352.5,0.00234,0.00044,0.00012,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
552,0.506,4.57,-0.216,7.5,0.00179,0.00059,0.0002,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
553,0.506,4.57,-0.216,22.5,0.00256,0.00053,0.00023,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
