,x,Q2,t,phi,value,stat_u,syst_u,col,obsv,units,target,beam,energy (GeV)
2084,0.335,2.78,0.34,308.01,0.0883,0.0088,0.0074,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2085,0.335,2.78,0.34,322.46,0.138,0.0099,0.0088,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2086,0.335,2.78,0.34,337.27,0.1855,0.0121,0.013,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2087,0.335,2.78,0.34,352.28,0.2703,0.018,0.0187,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2088,0.335,2.78,0.45,8.65,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2089,0.335,2.78,0.45,23.43,0.1654,0.0139,0.0195,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2090,0.335,2.78,0.45,37.7,0.0994,0.0069,0.0073,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2091,0.335,2.78,0.45,51.87,0.0646,0.0051,0.006,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2092,0.335,2.78,0.45,66.97,0.0468,0.005,0.0052,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2093,0.335,2.78,0.45,82.05,0.0243,0.0036,0.0047,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2094,0.335,2.78,0.45,97.13,0.0215,0.0036,0.0046,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2095,0.335,2.78,0.45,112.2,0.0149,0.0032,0.0039,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2096,0.335,2.78,0.45,127.27,0.014,0.0033,0.0029,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2097,0.335,2.78,0.45,142.34,0.0111,0.0035,0.0046,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2098,0.335,2.78,0.45,157.41,0.0097,0.0033,0.0014,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2099,0.335,2.78,0.45,172.48,0.0112,0.0041,0.002,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2100,0.335,2.78,0.45,187.52,0.0153,0.0051,0.002,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2101,0.335,2.78,0.45,202.59,0.0085,0.0028,0.0029,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2102,0.335,2.78,0.45,217.66,0.0094,0.0023,0.0025,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2103,0.335,2.78,0.45,232.73,0.0149,0.0037,0.0049,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2104,0.335,2.78,0.45,247.8,0.0191,0.0039,0.0034,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2105,0.335,2.78,0.45,262.87,0.02,0.003,0.002,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2106,0.335,2.78,0.45,277.95,0.0257,0.0032,0.0024,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2107,0.335,2.78,0.45,293.03,0.043,0.005,0.0111,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2108,0.335,2.78,0.45,308.13,0.0635,0.0061,0.0063,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2109,0.335,2.78,0.45,322.3,0.1034,0.0073,0.0094,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2110,0.335,2.78,0.45,336.57,0.1834,0.0119,0.0203,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2111,0.335,2.78,0.45,351.35,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2112,0.365,2.35,0.2,7.46,0.0647,0.0123,0.0069,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2113,0.365,2.35,0.2,22.4,0.0645,0.0132,0.0048,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2114,0.365,2.35,0.2,37.35,0.0493,0.0102,0.0142,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2115,0.365,2.35,0.2,52.31,0.0535,0.0105,0.0108,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2116,0.365,2.35,0.2,67.29,0.0396,0.0103,0.0171,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2117,0.365,2.35,0.2,82.29,0.0289,0.0092,0.023,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2118,0.365,2.35,0.2,97.3,0.0638,0.0214,0.021,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2119,0.365,2.35,0.2,112.32,0.0426,0.0262,0.0092,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2120,0.365,2.35,0.2,127.35,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2121,0.365,2.35,0.2,142.38,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2122,0.365,2.35,0.2,157.43,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2123,0.365,2.35,0.2,172.48,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2124,0.365,2.35,0.2,187.52,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2125,0.365,2.35,0.2,202.57,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2126,0.365,2.35,0.2,217.62,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2127,0.365,2.35,0.2,232.65,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2128,0.365,2.35,0.2,247.68,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2129,0.365,2.35,0.2,262.7,0.0545,0.0221,0.0258,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2130,0.365,2.35,0.2,277.71,0.0538,0.0175,0.0141,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2131,0.365,2.35,0.2,292.71,0.0972,0.0221,0.0098,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2132,0.365,2.35,0.2,307.69,0.0503,0.0118,0.0036,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2133,0.365,2.35,0.2,322.65,0.0773,0.013,0.0157,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2134,0.365,2.35,0.2,337.6,0.0627,0.0105,0.0043,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2135,0.365,2.35,0.2,352.54,0.0791,0.0123,0.0192,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2136,0.365,2.35,0.26,7.44,0.0751,0.0097,0.0089,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2137,0.365,2.35,0.26,22.32,0.0539,0.0084,0.0106,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2138,0.365,2.35,0.26,37.24,0.0597,0.0077,0.0039,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2139,0.365,2.35,0.26,52.2,0.0488,0.0067,0.0105,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2140,0.365,2.35,0.26,67.19,0.0422,0.0073,0.0055,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2141,0.365,2.35,0.26,82.2,0.0322,0.0097,0.0069,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2142,0.365,2.35,0.26,97.22,0.0383,0.0141,0.0184,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2143,0.365,2.35,0.26,112.26,0.0406,0.0189,0.011,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2144,0.365,2.35,0.26,127.3,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2145,0.365,2.35,0.26,142.35,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2146,0.365,2.35,0.26,157.41,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2147,0.365,2.35,0.26,172.47,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2148,0.365,2.35,0.26,187.53,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2149,0.365,2.35,0.26,202.59,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2150,0.365,2.35,0.26,217.65,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2151,0.365,2.35,0.26,232.7,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2152,0.365,2.35,0.26,247.74,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2153,0.365,2.35,0.26,262.78,0.0439,0.0122,0.0132,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2154,0.365,2.35,0.26,277.8,0.0417,0.0115,0.0046,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2155,0.365,2.35,0.26,292.81,0.0371,0.009,0.0134,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2156,0.365,2.35,0.26,307.8,0.0512,0.0083,0.0079,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2157,0.365,2.35,0.26,322.76,0.0659,0.0081,0.0119,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2158,0.365,2.35,0.26,337.68,0.0879,0.0089,0.0058,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2159,0.365,2.35,0.26,352.56,0.1017,0.0105,0.0065,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2160,0.365,2.35,0.34,7.39,0.0945,0.0091,0.0127,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2161,0.365,2.35,0.34,22.22,0.0897,0.0096,0.0178,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2162,0.365,2.35,0.34,37.12,0.061,0.0071,0.0113,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2163,0.365,2.35,0.34,52.09,0.0415,0.0052,0.0092,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2164,0.365,2.35,0.34,67.09,0.0433,0.0058,0.0051,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2165,0.365,2.35,0.34,82.12,0.0384,0.0095,0.009,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2166,0.365,2.35,0.34,97.17,0.022,0.0106,0.0058,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2167,0.365,2.35,0.34,112.22,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2168,0.365,2.35,0.34,127.28,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2169,0.365,2.35,0.34,142.33,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2170,0.365,2.35,0.34,157.4,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2171,0.365,2.35,0.34,172.47,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2172,0.365,2.35,0.34,187.53,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2173,0.365,2.35,0.34,202.6,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2174,0.365,2.35,0.34,217.67,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2175,0.365,2.35,0.34,232.72,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2176,0.365,2.35,0.34,247.78,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2177,0.365,2.35,0.34,262.83,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2178,0.365,2.35,0.34,277.88,0.0278,0.008,0.0103,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2179,0.365,2.35,0.34,292.91,0.0289,0.0061,0.0027,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2180,0.365,2.35,0.34,307.91,0.0427,0.0064,0.0107,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2181,0.365,2.35,0.34,322.88,0.0722,0.0074,0.0062,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2182,0.365,2.35,0.34,337.78,0.068,0.0066,0.0044,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2183,0.365,2.35,0.34,352.61,0.0762,0.0069,0.0082,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2184,0.365,2.35,0.45,7.31,0.08,0.0066,0.0058,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2185,0.365,2.35,0.45,22.05,0.0637,0.0062,0.0137,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2186,0.365,2.35,0.45,36.96,0.0497,0.0051,0.0051,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2187,0.365,2.35,0.45,51.96,0.034,0.0039,0.0037,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2188,0.365,2.35,0.45,67.0,0.0208,0.0032,0.0038,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2189,0.365,2.35,0.45,82.05,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2190,0.365,2.35,0.45,97.12,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2191,0.365,2.35,0.45,112.2,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2192,0.365,2.35,0.45,127.25,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2193,0.365,2.35,0.45,142.33,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2194,0.365,2.35,0.45,157.4,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2195,0.365,2.35,0.45,172.47,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2196,0.365,2.35,0.45,187.53,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2197,0.365,2.35,0.45,202.6,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2198,0.365,2.35,0.45,217.67,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2199,0.365,2.35,0.45,232.75,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2200,0.365,2.35,0.45,247.8,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2201,0.365,2.35,0.45,262.88,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2202,0.365,2.35,0.45,277.95,0.0175,0.0052,0.0066,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2203,0.365,2.35,0.45,293.0,0.014,0.0036,0.0014,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2204,0.365,2.35,0.45,308.04,0.0376,0.0052,0.0076,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2205,0.365,2.35,0.45,323.04,0.0541,0.0051,0.0055,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2206,0.365,2.35,0.45,337.95,0.0703,0.0054,0.0047,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2207,0.365,2.35,0.45,352.69,0.0787,0.0057,0.0062,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2208,0.364,2.97,0.2,7.46,0.0971,0.0149,0.0221,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2209,0.364,2.97,0.2,22.4,0.0833,0.0136,0.0054,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2210,0.364,2.97,0.2,37.35,0.0628,0.0104,0.0087,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2211,0.364,2.97,0.2,52.32,0.0704,0.0105,0.0131,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2212,0.364,2.97,0.2,67.31,0.0751,0.0119,0.0085,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2213,0.364,2.97,0.2,82.31,0.0664,0.0126,0.0113,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2214,0.364,2.97,0.2,97.32,0.0468,0.0124,0.0142,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2215,0.364,2.97,0.2,112.34,0.0538,0.0151,0.0125,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2216,0.364,2.97,0.2,127.37,0.033,0.0153,0.0115,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2217,0.364,2.97,0.2,142.4,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2218,0.364,2.97,0.2,157.44,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2219,0.364,2.97,0.2,172.48,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2220,0.364,2.97,0.2,187.52,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2221,0.364,2.97,0.2,202.56,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2222,0.364,2.97,0.2,217.6,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2223,0.364,2.97,0.2,232.63,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2224,0.364,2.97,0.2,247.66,0.039,0.0122,0.004,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2225,0.364,2.97,0.2,262.68,0.0739,0.0138,0.01,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2226,0.364,2.97,0.2,277.69,0.0693,0.0135,0.0138,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2227,0.364,2.97,0.2,292.69,0.0715,0.013,0.0092,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2228,0.364,2.97,0.2,307.68,0.0799,0.0125,0.0189,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2229,0.364,2.97,0.2,322.65,0.1113,0.014,0.0119,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2230,0.364,2.97,0.2,337.6,0.106,0.0135,0.0169,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2231,0.364,2.97,0.2,352.54,0.1418,0.0169,0.0086,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2232,0.365,2.97,0.26,7.44,0.1149,0.0112,0.016,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2233,0.365,2.97,0.26,22.39,0.104,0.0105,0.0088,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2234,0.365,2.97,0.26,37.23,0.1053,0.0095,0.0112,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2235,0.365,2.97,0.26,52.19,0.0695,0.0076,0.0052,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2236,0.365,2.97,0.26,67.19,0.0732,0.0097,0.0225,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2237,0.365,2.97,0.26,82.21,0.0395,0.007,0.0052,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2238,0.365,2.97,0.26,97.24,0.039,0.0065,0.0064,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2239,0.365,2.97,0.26,112.28,0.0369,0.0055,0.0034,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2240,0.365,2.97,0.26,127.32,0.0282,0.0053,0.0033,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2241,0.365,2.97,0.26,142.37,0.0333,0.0093,0.0057,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2242,0.365,2.97,0.26,157.42,0.0265,0.0105,0.0072,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2243,0.365,2.97,0.26,172.48,0.03,0.0141,0.0065,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2244,0.365,2.97,0.26,187.52,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2245,0.365,2.97,0.26,202.58,0.0243,0.008,0.009,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2246,0.365,2.97,0.26,217.63,0.0,0.0,0.0,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2247,0.365,2.97,0.26,232.68,0.0301,0.0065,0.0035,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2248,0.365,2.97,0.26,247.72,0.0322,0.0053,0.0026,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2249,0.365,2.97,0.26,262.76,0.032,0.005,0.0071,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2250,0.365,2.97,0.26,277.79,0.0527,0.008,0.0034,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2251,0.365,2.97,0.26,292.81,0.0633,0.0097,0.0118,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2252,0.365,2.97,0.26,307.81,0.0847,0.0109,0.0072,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2253,0.365,2.97,0.26,322.77,0.1058,0.0096,0.0076,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2254,0.365,2.97,0.26,337.61,0.1255,0.01,0.0175,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2255,0.365,2.97,0.26,352.56,0.1404,0.0117,0.0084,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2256,0.365,2.97,0.34,7.48,0.1472,0.0116,0.0208,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2257,0.365,2.97,0.34,22.49,0.1167,0.0097,0.0079,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2258,0.365,2.97,0.34,37.22,0.0785,0.0069,0.0072,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2259,0.365,2.97,0.34,52.07,0.06,0.0057,0.0082,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2260,0.365,2.97,0.34,67.1,0.0427,0.0054,0.006,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2261,0.365,2.97,0.34,82.14,0.0398,0.0066,0.0068,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2262,0.365,2.97,0.34,97.19,0.028,0.0051,0.0021,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2263,0.365,2.97,0.34,112.24,0.0232,0.0035,0.0023,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
2264,0.365,2.97,0.34,127.3,0.0165,0.0034,0.004,CLAS,d4sigma/dQ2 dxb dt dphi,nb/GeV4,proton,e,3.417046671
