,x_B,Q^2,t,phi,value,stat_u,syst_u (upper limit),syst_u (lower limit),col,obs,units,target,beam,RS
901,0.615,5.64,-0.333,202.5,2.51e-05,4e-05,1.9e-05,-5.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
902,0.615,5.64,-0.333,217.5,-6.56e-05,4e-05,2.1e-05,-2.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
903,0.615,5.64,-0.333,232.5,-8.58e-06,4.2e-05,5e-06,-4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
904,0.615,5.64,-0.333,247.5,-7.69e-05,4.6e-05,2.2e-05,-6.5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
905,0.615,5.64,-0.333,262.5,-0.000125,4.6e-05,2.9e-05,-6.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
906,0.615,5.64,-0.333,277.5,-0.00017,4.6e-05,1.4e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
907,0.615,5.64,-0.333,292.5,-0.00014,4.2e-05,4.9e-06,-2.9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
908,0.615,5.64,-0.333,307.5,-0.000113,4.3e-05,1.5e-05,-1.7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
909,0.615,5.64,-0.333,322.5,-8.92e-05,5e-05,4.6e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
910,0.615,5.64,-0.333,337.5,-4.11e-05,6.4e-05,8.1e-06,-2.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
911,0.615,5.64,-0.333,352.5,-1.36e-05,8.8e-05,7.5e-05,-1.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
912,0.617,5.65,-0.467,7.5,-2.15e-05,0.00011,9.2e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
913,0.617,5.65,-0.467,22.5,0.000106,8.9e-05,3.5e-05,-2.9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
914,0.617,5.65,-0.467,37.5,0.000118,6e-05,1.8e-05,-1.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
915,0.617,5.65,-0.467,52.5,0.000113,4.6e-05,2.9e-05,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
916,0.617,5.65,-0.467,67.5,8.01e-05,3.8e-05,1.3e-05,-8.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
917,0.617,5.65,-0.467,82.5,4.29e-05,3.7e-05,1.8e-05,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
918,0.617,5.65,-0.467,97.5,5.44e-05,3.5e-05,1.2e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
919,0.617,5.65,-0.467,112.5,9.5e-05,3.4e-05,1.3e-05,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
920,0.617,5.65,-0.467,127.5,9.77e-06,3.3e-05,2.3e-05,-5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
921,0.617,5.65,-0.467,142.5,0.000115,3.5e-05,9.7e-06,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
922,0.617,5.65,-0.467,157.5,-1.73e-05,3.5e-05,1.9e-05,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
923,0.617,5.65,-0.467,172.5,-2.83e-05,3.5e-05,1.8e-05,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
924,0.617,5.65,-0.467,187.5,1.47e-05,4.5e-05,1.3e-05,-8e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
925,0.617,5.65,-0.467,202.5,1.22e-06,4e-05,6e-06,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
926,0.617,5.65,-0.467,217.5,-4.5e-05,4.2e-05,3.8e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
927,0.617,5.65,-0.467,232.5,-7.49e-05,4.3e-05,2.6e-06,-1.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
928,0.617,5.65,-0.467,247.5,-7.19e-05,4.5e-05,4e-05,-4.6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
929,0.617,5.65,-0.467,262.5,-0.000142,4.9e-05,9.2e-06,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
930,0.617,5.65,-0.467,277.5,-9.88e-05,4.6e-05,1.7e-05,-1.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
931,0.617,5.65,-0.467,292.5,-6.15e-05,4.5e-05,2.7e-05,-2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
932,0.617,5.65,-0.467,307.5,-0.000149,4.9e-05,1.7e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
933,0.617,5.65,-0.467,322.5,-0.000154,5.9e-05,2.6e-05,-9.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
934,0.617,5.65,-0.467,337.5,-7.91e-06,9.3e-05,2.6e-05,-3.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
935,0.617,5.65,-0.467,352.5,-9.55e-05,0.00016,5.8e-05,-3.7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
936,0.616,5.66,-0.654,7.5,0.000117,0.00034,3e-05,-0.00025,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
937,0.616,5.66,-0.654,22.5,0.000393,0.00017,2.6e-05,-8.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
938,0.616,5.66,-0.654,37.5,0.000113,7.2e-05,2.8e-05,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
939,0.616,5.66,-0.654,52.5,8.77e-05,4.3e-05,1.1e-05,-4.9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
940,0.616,5.66,-0.654,67.5,5.16e-05,3.7e-05,2.6e-06,-2.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
941,0.616,5.66,-0.654,82.5,6.62e-05,3.2e-05,2.9e-06,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
942,0.616,5.66,-0.654,97.5,5.28e-05,2.9e-05,4.3e-06,-9.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
943,0.616,5.66,-0.654,112.5,3.8e-05,2.6e-05,8.1e-06,-1.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
944,0.616,5.66,-0.654,127.5,5.28e-05,2.5e-05,4.3e-06,-1.9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
945,0.616,5.66,-0.654,142.5,1.54e-05,2.8e-05,1.1e-06,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
946,0.616,5.66,-0.654,157.5,-1.98e-05,2.9e-05,2.2e-05,-2.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
947,0.616,5.66,-0.654,172.5,1.66e-05,2.7e-05,3e-06,-1.9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
948,0.616,5.66,-0.654,187.5,-8.32e-07,3.2e-05,1e-05,-8e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
949,0.616,5.66,-0.654,202.5,8.67e-06,2.9e-05,2.8e-07,-2.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
950,0.616,5.66,-0.654,217.5,-1.88e-05,3e-05,1e-05,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
951,0.616,5.66,-0.654,232.5,-5.64e-05,3e-05,1.3e-05,-6.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
952,0.616,5.66,-0.654,247.5,-6.86e-05,3.5e-05,4.6e-06,-7.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
953,0.616,5.66,-0.654,262.5,-4.67e-05,3.9e-05,6.2e-06,-1.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
954,0.616,5.66,-0.654,277.5,-8.27e-05,3.7e-05,1.5e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
955,0.616,5.66,-0.654,292.5,-9.51e-05,3.7e-05,1e-05,-8.6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
956,0.616,5.66,-0.654,307.5,-0.000154,4.8e-05,5.8e-05,-8.6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
957,0.616,5.66,-0.654,322.5,-7.27e-05,8e-05,6.5e-05,-7.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
958,0.616,5.66,-0.654,337.5,0.000129,0.00018,4.2e-06,-6.7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
959,0.616,5.66,-0.654,352.5,-0.000357,0.00047,1.1e-05,-0.00018,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
960,0.608,8.44,-0.06,7.5,-1.53e-05,2e-05,5e-06,-4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
961,0.608,8.44,-0.06,22.5,-2.68e-05,2.2e-05,7.1e-06,-4.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
962,0.608,8.44,-0.06,37.5,2.89e-05,2.1e-05,2.2e-06,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
963,0.608,8.44,-0.06,52.5,5.46e-05,2.3e-05,5.3e-06,-3.5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
964,0.608,8.44,-0.06,67.5,5.61e-05,2.3e-05,3.5e-06,-6.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
965,0.608,8.44,-0.06,82.5,4.71e-05,2.3e-05,1e-05,-4.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
966,0.608,8.44,-0.06,97.5,2.29e-05,2.2e-05,6e-06,-6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
967,0.608,8.44,-0.06,112.5,7.39e-05,2.2e-05,2e-05,-2.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
968,0.608,8.44,-0.06,127.5,3.99e-05,2.1e-05,5.2e-06,-4.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
969,0.608,8.44,-0.06,142.5,1.49e-05,2.1e-05,1e-05,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
970,0.608,8.44,-0.06,157.5,5.81e-06,2.1e-05,9e-06,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
971,0.608,8.44,-0.06,172.5,1.82e-05,1.9e-05,4e-06,-7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
972,0.608,8.44,-0.06,187.5,1.38e-05,2.3e-05,1.1e-05,-7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
973,0.608,8.44,-0.06,202.5,-5.68e-05,2.2e-05,4.4e-06,-4.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
974,0.608,8.44,-0.06,217.5,1.34e-05,2.3e-05,2e-06,-8e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
975,0.608,8.44,-0.06,232.5,-4.93e-05,2.3e-05,1.5e-05,-4.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
976,0.608,8.44,-0.06,247.5,-7.04e-05,2.3e-05,3.8e-06,-6.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
977,0.608,8.44,-0.06,262.5,-3.29e-05,2.3e-05,1.1e-05,-4.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
978,0.608,8.44,-0.06,277.5,-1.26e-05,2.3e-05,5e-06,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
979,0.608,8.44,-0.06,292.5,-4.12e-05,2.4e-05,9.1e-06,-8.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
980,0.608,8.44,-0.06,307.5,-4.17e-05,2.4e-05,1e-05,-1.7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
981,0.608,8.44,-0.06,322.5,-5.21e-06,2.4e-05,8e-06,-8e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
982,0.608,8.44,-0.06,337.5,-2.66e-05,2.3e-05,8e-06,-1.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
983,0.608,8.44,-0.06,352.5,8.8e-06,2.5e-05,2e-06,-1.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
984,0.609,8.45,-0.177,7.5,4.89e-05,2.6e-05,5.2e-06,-8.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
985,0.609,8.45,-0.177,22.5,-8.65e-06,2.5e-05,1.2e-05,-4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
986,0.609,8.45,-0.177,37.5,5.24e-05,2.3e-05,7.2e-06,-2.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
987,0.609,8.45,-0.177,52.5,3.04e-05,2.2e-05,1.3e-05,-5.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
988,0.609,8.45,-0.177,67.5,3.59e-05,2e-05,6.1e-06,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
989,0.609,8.45,-0.177,82.5,6.18e-05,1.9e-05,5.4e-06,-7.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
990,0.609,8.45,-0.177,97.5,4.53e-05,1.8e-05,4.3e-06,-3.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
991,0.609,8.45,-0.177,112.5,4.53e-05,1.7e-05,5.2e-06,-4.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
992,0.609,8.45,-0.177,127.5,1.7e-05,1.7e-05,8e-06,-1.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
993,0.609,8.45,-0.177,142.5,2.28e-05,1.6e-05,8e-06,-5.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
994,0.609,8.45,-0.177,157.5,2.79e-05,1.6e-05,6.1e-06,-7.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
995,0.609,8.45,-0.177,172.5,-3.9e-06,1.5e-05,4e-06,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
996,0.609,8.45,-0.177,187.5,-2.46e-05,1.6e-05,9e-06,-7.9e-07,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
997,0.609,8.45,-0.177,202.5,-7.94e-06,1.7e-05,2.5e-07,-8e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
998,0.609,8.45,-0.177,217.5,-3.36e-07,1.7e-05,3e-06,-2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
999,0.609,8.45,-0.177,232.5,-4.88e-05,1.8e-05,2.5e-06,-5.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1000,0.609,8.45,-0.177,247.5,-7.08e-05,2e-05,1e-05,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1001,0.609,8.45,-0.177,262.5,-3.98e-05,2e-05,5.2e-06,-7.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1002,0.609,8.45,-0.177,277.5,-6.54e-05,2e-05,6.4e-06,-5.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1003,0.609,8.45,-0.177,292.5,-4.28e-05,2.1e-05,1.4e-05,-1.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1004,0.609,8.45,-0.177,307.5,-2.42e-05,2.2e-05,7e-06,-2.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1005,0.609,8.45,-0.177,322.5,-6.3e-05,2.3e-05,5.4e-06,-7.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1006,0.609,8.45,-0.177,337.5,-7.39e-05,2.6e-05,6.4e-06,-7.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1007,0.609,8.45,-0.177,352.5,-9.66e-06,2.8e-05,9e-06,-5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1008,0.611,8.48,-0.294,7.5,2.64e-06,3e-05,5e-06,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1009,0.611,8.48,-0.294,22.5,1.61e-05,2.5e-05,8e-06,-1.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1010,0.611,8.48,-0.294,37.5,1.86e-05,2.2e-05,7e-06,-1.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1011,0.611,8.48,-0.294,52.5,4.38e-05,1.9e-05,1e-05,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1012,0.611,8.48,-0.294,67.5,4.31e-05,1.8e-05,7.1e-06,-4.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1013,0.611,8.48,-0.294,82.5,4.65e-05,1.7e-05,7.2e-06,-3.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1014,0.611,8.48,-0.294,97.5,3.19e-05,1.7e-05,8.1e-06,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1015,0.611,8.48,-0.294,112.5,5.64e-06,1.5e-05,6e-06,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1016,0.611,8.48,-0.294,127.5,3.41e-05,1.5e-05,4.1e-06,-6.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1017,0.611,8.48,-0.294,142.5,4.65e-05,1.5e-05,1.5e-06,-7.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1018,0.611,8.48,-0.294,157.5,1.17e-05,1.4e-05,1.1e-06,-8e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1019,0.611,8.48,-0.294,172.5,5.39e-06,1.5e-05,4e-06,-2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1020,0.611,8.48,-0.294,187.5,1.17e-05,1.6e-05,4e-06,-7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1021,0.611,8.48,-0.294,202.5,-4.23e-05,1.6e-05,6.2e-06,-1.7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1022,0.611,8.48,-0.294,217.5,-4.34e-05,1.8e-05,2.4e-06,-4.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1023,0.611,8.48,-0.294,232.5,-4.46e-05,1.8e-05,9.1e-06,-6.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1024,0.611,8.48,-0.294,247.5,-2.95e-05,1.9e-05,5.1e-06,-3.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1025,0.611,8.48,-0.294,262.5,-4.18e-05,1.8e-05,6.1e-06,-3.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1026,0.611,8.48,-0.294,277.5,-5.38e-05,1.8e-05,6.2e-06,-4.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1027,0.611,8.48,-0.294,292.5,-7.9e-05,1.9e-05,3.2e-06,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1028,0.611,8.48,-0.294,307.5,-5.27e-05,1.9e-05,2.6e-06,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1029,0.611,8.48,-0.294,322.5,-1.57e-05,2e-05,8e-06,-6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1030,0.611,8.48,-0.294,337.5,6.75e-06,2.4e-05,1.2e-05,-1.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1031,0.611,8.48,-0.294,352.5,-5.18e-05,2.8e-05,1.1e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1032,0.613,8.5,-0.412,7.5,-3.33e-05,5.9e-05,2.6e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1033,0.613,8.5,-0.412,22.5,7.61e-05,4.5e-05,1.4e-05,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1034,0.613,8.5,-0.412,37.5,9.57e-05,3.2e-05,1.3e-05,-6.7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1035,0.613,8.5,-0.412,52.5,4.5e-05,2.2e-05,4.3e-06,-5.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1036,0.613,8.5,-0.412,67.5,7.75e-05,1.9e-05,4.7e-06,-9.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1037,0.613,8.5,-0.412,82.5,2.5e-05,1.7e-05,2.2e-06,-3.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1038,0.613,8.5,-0.412,97.5,5.95e-05,1.6e-05,2.2e-06,-8.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1039,0.613,8.5,-0.412,112.5,2.53e-05,1.4e-05,5.1e-06,-8.1e-07,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1040,0.613,8.5,-0.412,127.5,3.41e-05,1.3e-05,5.1e-06,-7.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1041,0.613,8.5,-0.412,142.5,1.63e-05,1.2e-05,3e-06,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1042,0.613,8.5,-0.412,157.5,-5.65e-06,1.2e-05,3e-06,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1043,0.613,8.5,-0.412,172.5,-3.94e-06,1.1e-05,2e-06,-5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1044,0.613,8.5,-0.412,187.5,-2.04e-05,1.2e-05,2.1e-06,-4.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1045,0.613,8.5,-0.412,202.5,5.86e-06,1.3e-05,7e-06,-5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1046,0.613,8.5,-0.412,217.5,-5.93e-06,1.4e-05,4e-06,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1047,0.613,8.5,-0.412,232.5,-8.35e-06,1.5e-05,2e-06,-6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1048,0.613,8.5,-0.412,247.5,-3.97e-05,1.5e-05,7.1e-06,-4.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1049,0.613,8.5,-0.412,262.5,-3.18e-05,1.6e-05,6.1e-06,-8.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1050,0.613,8.5,-0.412,277.5,-3.09e-05,1.8e-05,5.1e-06,-1.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1051,0.613,8.5,-0.412,292.5,-5.17e-05,2e-05,7.2e-06,-9.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1052,0.613,8.5,-0.412,307.5,-7.32e-05,2.2e-05,1e-05,-5.5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1053,0.613,8.5,-0.412,322.5,-7.5e-05,2.9e-05,1.2e-05,-4.7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1054,0.613,8.5,-0.412,337.5,-6.93e-05,4.7e-05,1.2e-05,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1055,0.613,8.5,-0.412,352.5,-3.38e-05,6.1e-05,1.2e-05,-2.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1056,0.613,8.51,-0.577,7.5,0.000292,9.8e-05,2.8e-05,-1.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1057,0.613,8.51,-0.577,22.5,-2.22e-06,6.1e-05,1.5e-05,-2.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1058,0.613,8.51,-0.577,37.5,5.4e-05,2.9e-05,4.4e-06,-1.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1059,0.613,8.51,-0.577,52.5,5.58e-05,1.9e-05,8.2e-06,-5.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1060,0.613,8.51,-0.577,67.5,4.15e-05,1.5e-05,3.3e-06,-6.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1061,0.613,8.51,-0.577,82.5,1.81e-05,1.4e-05,4e-06,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1062,0.613,8.51,-0.577,97.5,2.39e-05,1.3e-05,6e-06,-4.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1063,0.613,8.51,-0.577,112.5,2.34e-05,1.1e-05,6e-06,-1.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1064,0.613,8.51,-0.577,127.5,1.83e-05,9.3e-06,1.2e-06,-3.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1065,0.613,8.51,-0.577,142.5,3.19e-06,9.5e-06,6e-06,-1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1066,0.613,8.51,-0.577,157.5,-6.21e-07,1e-05,3e-06,-1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1067,0.613,8.51,-0.577,172.5,1.37e-05,1.1e-05,1.1e-06,-2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1068,0.613,8.51,-0.577,187.5,1.08e-05,1.1e-05,2e-06,-2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1069,0.613,8.51,-0.577,202.5,-2.55e-06,1.1e-05,8.2e-08,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1070,0.613,8.51,-0.577,217.5,-1.42e-05,1.1e-05,1.1e-06,-3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
1071,0.613,8.51,-0.577,232.5,-3.54e-05,1.1e-05,2.3e-06,-6.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
